Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/demux/demux1x8.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   2072911408
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,75.68750000,87.00000000,61.00000000,'3 0 4 2 0 0 3 0 2 3 0 0 1 3 0 3 1 3 0 0 4 0 2 0 0 6 4 11 1 1 2 4 0 11 0 0 10 11 4 5 7 0 7 2 3 5 6 3 12 5 0 13 1 3 13 3 0 19 7 0 1 3 3 18 6 1 7 16 3 19 6 3 2 11 0 3 9 1 27 26 0 2 0 0 25 6 0 19 13 3 8 23 2 16 18 1 3 20 1 25 31 0 23 2 1 19 34 0 33 22 3 13 9 0 28 3 2 6 28 4 26 24 2 12 26 2 32 43 0 4 10 4 33 14 0 14 26 4 11 12 2 39 21 3 34 17 4 23 30 4 8 10 1 16 8 0 22 43 4 8 1 4 14 25 1 45 9 0 31 59 0 42 43 2 19 37 2 38 12 0 15 20 0 39 11 1 6 55 1 40 5 0 ,
1,81.41250000,89.00000000,68.00000000,'1 0 2 3 1 1 3 2 1 1 2 1 2 3 4 3 2 1 0 1 2 0 3 1 10 1 3 5 10 0 8 4 4 1 2 2 0 10 1 1 10 0 4 0 3 10 4 4 14 3 0 12 8 2 19 9 4 12 15 1 12 13 1 8 5 0 10 6 4 17 11 0 16 9 1 6 23 3 5 14 4 20 8 0 20 18 0 6 16 0 20 25 0 18 26 2 7 17 2 19 21 4 23 5 3 33 25 2 29 30 0 27 9 0 34 14 3 26 31 0 38 38 1 6 11 1 22 16 3 15 4 4 10 7 1 36 5 0 27 29 2 34 32 1 42 47 4 14 34 1 49 11 0 10 42 4 16 18 4 38 20 3 13 10 2 27 18 0 41 17 4 55 49 0 4 48 2 26 26 0 29 37 2 30 0 0 50 15 4 34 57 3 ,
2,85.42500000,97.00000000,76.00000000,'3 0 4 2 0 0 3 0 2 3 0 0 1 3 0 3 1 3 0 0 4 3 2 0 0 6 4 11 1 1 2 4 4 11 0 0 10 0 4 5 0 0 7 2 3 5 6 3 12 5 0 13 1 3 14 3 0 4 7 0 1 3 3 2 6 1 7 16 3 0 6 0 2 11 0 3 9 1 27 15 0 2 0 0 9 6 0 19 13 3 8 23 2 8 18 1 3 11 0 21 31 3 23 21 1 19 23 0 33 22 3 13 9 0 28 3 2 6 28 0 26 14 2 12 26 2 32 43 0 4 10 4 33 14 0 14 26 4 11 3 2 14 21 3 2 17 0 23 30 4 8 10 1 37 8 3 22 43 4 8 1 4 14 25 0 31 9 0 31 59 0 42 6 2 19 37 2 38 12 0 15 20 4 39 11 1 6 46 0 40 5 0 ,
3,89.32500000,102.00000000,80.00000000,'2 0 0 0 1 0 0 2 0 0 2 0 0 3 0 1 1 1 1 0 4 0 3 1 10 1 3 10 10 0 10 4 4 6 9 2 4 10 1 1 5 0 10 0 3 10 4 4 14 9 0 13 17 2 19 9 2 12 14 3 12 13 0 8 12 0 18 6 4 17 18 1 16 18 4 25 9 3 1 14 3 20 25 2 20 0 0 22 16 3 20 25 0 18 26 0 13 17 2 1 21 0 23 22 3 9 25 0 29 32 4 27 34 0 34 15 3 26 31 1 38 38 1 36 11 0 22 16 3 33 42 0 36 33 1 36 40 0 27 32 0 34 32 1 47 47 0 41 34 2 48 49 0 45 47 4 34 46 4 38 24 0 21 48 0 40 32 0 52 17 4 33 45 2 21 48 2 56 56 4 29 50 0 47 47 4 35 52 0 34 57 0 ,
4,91.02500000,106.00000000,80.00000000,'2 0 0 3 1 0 0 2 0 0 2 0 0 3 4 1 1 1 1 0 0 0 3 0 10 1 3 10 10 0 10 4 4 6 9 2 4 10 1 1 5 0 10 0 3 10 4 4 14 9 0 13 17 2 19 9 2 12 14 3 12 18 0 8 12 0 18 6 4 17 18 1 16 18 4 25 9 3 1 14 3 20 26 2 20 18 0 22 16 3 20 25 0 18 26 0 13 17 2 21 21 0 23 22 3 9 25 0 29 32 4 27 34 0 34 15 3 26 31 1 38 38 1 36 11 2 22 16 3 33 42 0 36 33 1 36 40 0 27 32 0 34 32 1 47 47 0 41 34 2 48 49 0 45 47 4 34 46 4 38 24 0 21 48 1 40 32 0 52 17 4 33 45 2 21 48 2 56 56 4 29 22 0 47 47 4 35 52 4 34 57 0 ,
5,94.45000000,106.00000000,82.00000000,'2 0 0 3 1 0 0 2 0 0 2 0 0 3 4 1 1 1 1 0 0 0 3 0 10 1 3 10 10 0 10 4 4 6 9 2 4 10 1 1 5 0 10 0 3 10 4 4 14 9 0 13 17 2 19 9 2 12 14 3 12 18 0 8 12 0 18 6 4 17 18 1 16 18 4 25 9 3 1 14 3 20 26 2 20 18 0 22 16 3 20 25 0 18 26 0 13 17 2 21 21 0 23 22 3 9 25 0 29 32 4 27 34 0 34 15 3 26 31 1 38 38 1 36 11 2 22 16 3 33 42 0 36 33 1 36 40 0 27 32 0 34 32 1 47 47 0 41 34 2 48 49 0 45 47 4 34 46 4 38 24 0 21 48 1 40 32 0 52 17 4 33 45 2 21 48 2 56 56 4 29 22 0 47 47 4 35 52 4 34 57 0 ,
6,96.55000000,108.00000000,82.00000000,'0 3 3 0 3 0 2 1 0 0 1 3 2 3 2 0 0 4 0 2 0 2 1 0 4 3 0 5 3 0 8 10 0 10 3 2 1 9 0 9 3 1 10 2 2 7 8 2 16 19 0 16 14 4 3 4 1 18 9 0 9 17 2 18 13 3 13 6 4 13 12 1 9 27 3 0 23 0 18 24 3 16 7 2 13 12 0 23 13 1 22 8 0 12 19 0 8 33 3 22 20 0 31 25 1 4 27 3 33 27 3 17 14 4 34 21 3 32 31 3 34 31 2 41 19 1 33 8 4 22 20 3 18 40 2 38 11 1 7 23 3 0 36 3 49 16 1 49 40 0 32 38 1 13 48 3 49 31 3 30 45 1 46 3 1 33 18 1 22 15 4 54 59 2 24 54 4 14 54 0 29 29 4 16 49 0 34 14 3 37 4 3 ,
7,99.47500000,116.00000000,82.00000000,'0 0 1 0 1 4 0 1 4 0 0 3 2 3 4 1 1 3 0 0 4 3 1 4 4 11 0 10 11 4 7 1 0 11 7 2 0 4 0 11 10 4 9 6 3 7 1 0 18 6 2 13 11 4 19 10 4 18 18 1 8 16 0 11 18 4 15 17 2 13 9 4 24 22 4 26 10 2 23 16 0 22 21 4 15 26 0 20 14 0 22 20 0 21 19 1 29 33 0 34 20 4 34 32 0 34 23 3 19 27 0 25 32 0 34 25 4 33 20 3 42 21 4 36 43 0 39 36 4 32 33 4 35 32 0 38 43 3 30 27 0 38 38 0 49 41 4 49 45 4 45 36 3 14 38 3 49 47 3 35 45 0 39 26 4 50 13 0 40 53 3 58 39 0 57 54 3 28 33 0 45 58 0 55 50 4 40 54 3 27 39 0 ,
8,101.76250000,117.00000000,82.00000000,'0 0 1 0 1 4 0 1 4 0 0 3 2 3 4 1 1 3 0 0 4 3 1 4 4 11 0 10 11 4 7 1 0 11 7 2 0 4 0 11 10 4 9 6 3 7 1 0 18 6 2 13 11 4 19 10 4 18 18 1 8 16 0 11 18 4 15 17 2 13 9 4 24 22 4 26 10 2 23 16 0 22 21 4 15 26 0 20 2 0 22 20 0 21 19 1 29 33 0 34 20 4 34 32 0 34 23 3 19 27 0 25 32 0 34 25 4 33 20 3 22 21 4 36 43 0 39 36 4 32 33 4 35 32 0 38 43 3 30 27 0 38 38 0 49 41 4 49 45 4 45 36 3 14 38 3 49 47 3 35 45 0 39 26 4 50 13 0 40 53 0 58 39 0 57 54 3 28 33 0 45 58 0 55 50 4 40 54 3 27 39 0 ,
9,102.56250000,118.00000000,82.00000000,'0 0 1 0 1 4 0 1 1 0 0 3 2 3 4 1 0 3 0 0 4 3 1 4 4 11 4 10 11 4 7 10 0 11 7 2 0 9 4 11 10 4 9 6 3 7 11 0 18 11 0 13 11 4 19 10 4 18 18 1 8 16 0 11 18 4 15 17 4 13 9 2 24 27 4 23 23 2 23 21 0 22 21 4 22 26 0 20 14 0 22 20 0 21 19 1 29 33 0 34 27 4 34 32 0 34 23 3 33 27 0 30 32 0 34 25 4 33 20 3 42 31 4 36 43 0 39 36 4 32 33 0 35 32 0 38 43 0 30 27 0 38 38 0 49 41 4 49 45 0 45 36 3 14 48 3 49 47 3 38 51 0 46 26 4 50 13 1 40 53 3 58 39 0 57 54 3 28 54 0 45 58 0 55 50 0 40 54 3 27 39 0 ,
10,104.22500000,120.00000000,83.00000000,'0 0 1 0 1 4 0 1 1 0 0 3 2 3 4 1 0 3 0 0 4 3 3 4 4 11 4 10 11 4 7 10 0 11 7 2 0 9 4 11 10 4 9 6 3 7 11 0 18 11 0 13 11 4 19 10 4 18 18 1 8 16 0 11 18 4 15 17 1 13 9 2 24 27 4 23 10 2 23 21 0 22 21 4 22 26 0 20 14 0 22 20 0 21 19 1 29 33 0 34 20 4 34 32 0 34 23 3 33 27 0 30 32 0 34 25 4 33 20 3 42 31 4 36 43 0 39 36 4 32 33 0 35 32 0 38 43 0 30 27 0 38 38 0 49 41 4 49 45 0 45 36 3 14 38 3 49 47 3 38 51 0 46 26 4 50 13 1 40 53 3 58 39 0 57 54 3 28 54 0 45 58 0 55 50 4 40 54 3 27 39 0 ,
11,105.30000000,120.00000000,83.00000000,'0 0 1 0 1 4 0 1 1 0 0 3 2 3 4 1 0 3 0 0 4 3 3 4 4 11 4 10 11 4 7 10 0 11 7 2 0 9 4 11 10 4 9 6 3 7 11 0 18 11 0 13 11 4 19 10 4 18 18 1 8 16 0 11 18 4 15 17 1 13 9 2 24 27 4 23 10 2 23 21 0 22 21 4 22 26 0 20 14 0 22 20 0 21 19 1 29 33 0 34 20 4 34 32 0 34 23 3 33 27 0 30 32 0 34 25 4 33 20 3 42 31 4 36 43 0 39 36 4 32 33 0 35 32 0 38 43 0 30 27 0 38 38 0 49 41 4 49 45 0 45 36 3 14 38 3 49 47 3 38 51 0 46 26 4 50 13 1 40 53 3 58 39 0 57 54 3 28 54 0 45 58 0 55 50 4 40 54 3 27 39 0 ,
12,105.92500000,120.00000000,83.00000000,'0 0 1 0 1 4 0 1 1 0 0 3 2 3 4 1 0 3 0 0 0 3 3 4 4 11 4 10 11 4 7 10 0 11 7 2 0 9 4 11 10 4 9 6 3 7 11 0 18 11 0 13 11 4 19 10 4 18 18 1 8 16 0 11 18 4 15 17 4 13 9 2 24 27 4 23 23 2 23 21 0 22 21 4 22 26 0 20 14 0 22 20 0 21 19 1 29 33 0 34 27 4 34 32 0 34 23 3 33 27 0 30 32 0 34 25 4 33 20 3 42 31 4 36 43 0 39 36 4 32 33 0 35 32 0 38 43 0 30 27 0 38 38 0 49 41 4 6 45 0 45 36 3 14 48 3 49 47 3 38 51 0 46 26 4 50 13 1 40 53 3 58 39 0 57 54 3 28 54 0 45 58 0 55 50 0 40 54 3 27 39 0 ,
