Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/demux/demux1x8.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   2071427508
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,76.72500000,87.00000000,64.00000000,'0 1 2 0 3 0 3 2 0 3 1 3 1 2 2 1 2 2 0 2 3 2 3 2 2 10 2 4 11 4 6 10 0 5 11 0 1 11 1 10 1 4 5 11 3 7 11 4 6 15 1 18 6 0 0 16 2 17 14 1 12 14 1 16 16 0 4 15 3 3 4 4 21 11 3 8 10 3 23 14 2 2 4 2 22 23 0 5 25 2 3 4 4 20 21 4 1 26 1 7 13 1 14 24 3 13 32 3 12 27 4 27 6 2 7 23 3 33 13 4 43 37 0 21 37 3 36 33 0 6 4 0 21 36 4 9 37 1 32 9 2 36 41 2 22 37 4 45 25 1 48 16 3 38 14 3 41 5 3 19 33 2 16 30 4 27 48 4 19 28 0 6 57 0 32 13 3 10 43 4 23 39 0 42 1 2 1 57 2 23 0 0 ,
1,84.23750000,98.00000000,70.00000000,'2 2 2 2 2 2 2 3 0 1 3 4 0 3 2 3 2 2 2 3 0 1 1 4 0 2 3 1 1 4 6 1 0 9 1 3 10 6 2 11 10 1 0 8 1 6 7 3 12 3 2 6 0 2 17 17 3 14 4 1 7 0 0 17 14 3 17 6 1 18 13 2 19 22 0 13 7 2 23 20 3 7 6 2 12 25 3 12 0 0 2 26 4 11 18 0 35 19 3 35 15 4 28 12 1 25 0 4 21 17 3 27 15 4 9 35 4 24 3 2 28 36 0 10 26 2 15 35 0 13 14 2 16 29 2 26 24 4 11 0 1 14 20 3 47 37 1 18 20 0 50 37 0 50 37 2 40 26 1 47 43 2 17 24 0 32 17 0 55 59 3 44 49 0 42 30 3 2 27 0 46 36 4 27 14 1 29 8 2 7 4 2 ,
2,88.45000000,98.00000000,70.00000000,'2 2 2 2 2 2 2 3 0 1 3 4 0 3 2 3 2 2 2 3 0 1 1 4 0 2 3 1 1 4 6 1 0 9 1 3 10 6 2 11 10 1 0 8 1 6 7 3 12 3 2 6 0 2 17 17 3 14 4 1 7 0 0 17 14 3 17 6 1 18 13 2 19 22 0 13 7 2 23 20 3 7 6 2 12 25 3 12 0 0 2 26 4 11 18 0 35 19 3 35 15 4 28 12 1 25 0 4 21 17 3 27 15 4 9 35 4 24 3 2 28 36 0 10 26 2 15 35 0 13 14 2 16 29 2 26 24 4 11 0 1 14 20 3 47 37 1 18 20 0 50 37 0 50 37 2 40 26 1 47 43 2 17 24 0 32 17 0 55 59 3 44 49 0 42 30 3 2 27 0 46 36 4 27 14 1 29 8 2 7 4 2 ,
3,91.65000000,100.00000000,78.00000000,'2 0 2 0 2 0 2 1 1 1 2 0 1 1 4 0 1 0 2 0 4 0 1 1 5 7 0 9 1 2 10 7 4 9 3 2 8 3 0 7 0 2 11 6 3 11 9 2 11 4 1 9 13 4 4 9 2 16 8 2 0 19 0 12 17 1 3 19 4 16 17 2 8 6 2 15 8 3 25 19 0 13 3 3 16 15 0 1 11 3 0 14 2 10 7 3 0 13 0 9 28 3 31 4 0 7 10 4 14 17 0 34 15 0 11 10 3 17 3 2 13 30 3 39 18 3 17 35 3 26 3 2 19 9 3 9 37 0 22 13 4 19 31 2 13 34 0 6 45 4 19 18 1 39 8 3 18 44 0 44 12 4 14 20 4 17 38 3 19 13 3 21 33 2 30 43 0 32 10 3 25 30 2 19 31 4 34 27 4 29 46 4 ,
4,95.33750000,104.00000000,82.00000000,'2 0 2 0 2 0 2 1 1 1 2 0 1 1 4 0 1 0 2 0 4 0 1 1 5 7 0 9 1 2 10 7 4 9 3 2 8 3 0 7 0 2 11 6 3 11 9 2 11 4 1 9 13 4 4 9 2 16 8 2 0 19 0 12 17 1 3 15 4 16 17 2 8 6 2 15 8 3 25 19 0 13 3 3 16 15 0 1 11 3 0 14 2 10 7 3 0 13 0 26 28 3 31 4 0 7 10 4 14 17 0 34 15 0 11 3 3 17 3 2 13 30 3 39 18 3 17 35 3 26 3 2 19 9 3 9 37 0 22 13 4 19 31 2 13 34 0 6 45 4 19 18 1 39 8 3 18 44 0 44 12 4 14 20 4 17 38 3 19 13 3 21 33 2 30 43 0 32 10 3 25 30 2 19 31 4 44 27 4 29 46 4 ,
5,97.33750000,105.00000000,88.00000000,'0 3 4 3 1 1 1 0 3 3 3 3 1 1 1 3 2 0 0 1 3 2 0 4 8 2 3 3 4 4 9 8 2 9 0 4 10 3 2 3 8 2 10 1 0 8 10 0 11 11 1 16 11 3 13 17 0 8 2 2 15 5 2 4 12 4 15 13 3 18 15 0 27 11 0 23 27 0 12 19 1 22 20 3 21 21 3 13 5 2 22 18 0 4 22 4 35 32 4 34 22 1 34 30 3 20 35 3 22 33 4 28 20 3 35 26 4 5 32 0 31 25 2 33 12 0 25 21 4 31 33 4 42 14 3 37 32 4 43 32 0 19 22 1 37 3 3 36 48 0 37 23 2 24 1 2 40 51 2 46 43 4 34 16 2 47 41 0 56 48 0 53 59 3 59 4 3 41 55 0 39 29 0 6 26 0 28 55 3 43 49 4 ,
6,98.93750000,106.00000000,92.00000000,'0 3 4 3 1 1 1 0 3 3 3 3 1 1 1 3 2 0 0 1 3 2 0 4 8 2 3 3 4 4 5 8 2 9 0 4 10 3 2 3 8 2 10 1 0 8 10 0 11 11 1 16 11 3 13 17 0 8 2 2 4 5 2 4 12 4 15 13 3 18 15 0 27 11 0 23 27 0 12 19 1 22 20 3 21 21 3 13 5 2 22 18 0 4 22 4 35 32 4 34 22 1 34 30 3 20 35 3 22 33 4 28 20 3 35 26 4 5 32 0 31 25 2 33 12 0 25 21 4 31 33 4 42 14 3 37 32 4 43 32 0 15 22 1 37 34 3 36 48 0 37 23 2 24 1 2 40 51 2 46 43 4 34 16 2 47 41 0 56 48 0 53 59 3 59 29 3 41 55 0 39 29 0 6 26 0 28 55 3 43 49 4 ,
7,100.28750000,109.00000000,92.00000000,'0 3 4 3 1 4 1 0 3 3 3 3 1 1 1 3 0 0 0 1 3 2 0 4 6 2 3 3 4 4 9 8 2 9 0 4 10 3 2 0 8 2 10 1 0 8 10 0 11 17 1 16 11 3 13 17 0 8 2 2 4 5 2 4 12 4 15 13 3 18 15 0 27 11 0 17 27 0 12 19 1 22 20 3 21 21 3 13 5 2 22 18 0 4 22 4 35 32 4 34 22 1 34 30 3 20 35 3 24 33 4 28 20 3 35 26 4 5 32 0 31 25 2 33 12 0 25 21 4 31 33 4 42 14 3 37 32 4 43 32 0 19 0 1 37 3 3 36 48 0 19 23 2 14 14 2 40 51 0 46 43 4 12 16 2 47 41 0 56 48 0 53 59 0 59 4 3 41 55 0 39 29 0 6 26 2 28 55 3 43 49 4 ,
8,101.08750000,109.00000000,92.00000000,'0 3 4 3 1 4 1 0 3 3 3 3 1 1 1 3 0 0 0 1 3 2 0 4 6 2 3 3 4 4 9 8 2 9 0 4 10 3 2 0 8 2 10 1 0 8 10 0 11 17 1 16 11 3 13 17 0 8 2 2 4 5 2 4 12 4 15 13 3 18 15 0 27 11 0 17 27 0 12 19 1 22 20 3 21 21 3 13 5 2 22 18 0 4 22 4 35 32 4 34 22 1 34 30 3 20 35 3 24 33 4 28 20 3 35 26 4 5 32 0 31 25 2 33 12 0 25 21 4 31 33 4 42 14 3 37 32 4 43 32 0 19 0 1 37 3 3 36 48 0 19 23 2 14 14 2 40 51 0 46 43 4 12 16 2 47 41 0 56 48 0 53 59 0 59 4 3 41 55 0 39 29 0 6 26 2 28 55 3 43 49 4 ,
9,101.81250000,109.00000000,92.00000000,'0 3 4 3 1 4 1 0 3 3 3 3 1 1 1 3 0 0 0 1 3 2 0 4 6 2 3 3 4 4 9 8 2 9 0 4 10 3 2 0 8 2 10 1 0 8 10 0 11 17 1 16 11 3 13 17 0 8 2 2 4 5 2 4 12 4 15 13 3 18 15 0 27 11 0 17 27 0 12 19 1 22 20 3 21 21 3 13 5 2 22 18 0 4 22 4 35 32 4 34 22 1 34 30 3 20 35 3 24 33 4 28 20 3 35 26 4 5 32 0 31 25 2 33 12 0 25 21 4 31 33 4 42 14 3 37 32 4 43 32 0 19 0 1 37 3 3 36 48 0 19 23 2 14 14 2 40 51 0 46 43 4 12 16 2 47 41 0 56 48 0 53 59 0 59 4 3 41 55 0 39 29 0 6 26 2 28 55 3 43 49 4 ,
10,103.80000000,112.00000000,93.00000000,'0 3 4 3 1 1 1 3 3 3 3 3 1 0 2 3 2 0 0 1 3 2 0 4 8 11 4 3 4 4 5 8 2 1 0 4 10 7 2 3 8 2 10 5 0 8 9 0 11 11 2 16 16 1 13 17 0 14 14 2 13 12 2 19 9 4 15 13 3 18 15 0 27 19 0 23 27 0 22 21 3 22 23 3 21 21 3 13 10 2 22 18 0 4 22 4 35 32 4 34 24 1 34 30 3 20 35 3 22 33 4 28 20 3 35 26 4 30 32 0 31 25 3 38 17 0 25 22 4 31 33 4 42 19 3 43 32 4 43 32 0 28 22 1 37 34 3 36 48 0 37 23 2 24 40 2 40 51 2 46 51 4 34 40 2 47 41 0 44 48 0 53 59 3 59 47 3 49 55 0 39 29 0 50 55 0 28 55 3 52 49 4 ,
11,104.78750000,114.00000000,94.00000000,'0 3 4 0 1 1 1 3 3 3 3 3 1 0 2 3 2 0 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 5 0 8 9 0 11 11 2 18 16 1 9 17 0 14 14 2 13 4 2 19 9 4 15 15 3 18 15 0 27 19 4 27 3 0 22 21 3 22 23 3 21 21 3 13 10 2 22 18 0 18 22 4 35 21 4 34 31 1 34 35 3 9 35 3 33 33 4 28 22 3 35 26 4 30 32 0 31 38 0 38 17 4 39 22 4 37 33 4 42 34 3 43 43 4 43 32 0 28 22 1 37 34 3 36 48 0 41 10 2 24 40 2 22 51 2 26 51 4 34 40 2 47 41 0 44 48 0 53 18 0 59 47 3 49 55 0 57 29 4 50 55 0 29 55 3 52 49 4 ,
12,105.41250000,114.00000000,94.00000000,'0 3 4 0 1 1 1 3 3 3 3 3 1 0 2 3 2 0 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 5 0 8 9 0 11 11 2 18 16 1 9 17 0 14 14 2 13 4 2 19 9 4 15 15 3 18 15 0 27 19 4 27 3 0 22 21 3 22 23 3 21 21 3 13 10 2 22 18 0 18 22 4 35 21 4 34 31 1 34 35 3 9 35 3 33 33 4 28 22 3 35 26 4 30 32 0 31 38 0 38 17 4 39 22 4 37 33 4 42 34 3 43 43 4 43 32 0 28 22 1 37 34 3 36 48 0 41 10 2 24 40 2 22 51 2 26 51 4 34 40 2 47 41 0 44 48 0 53 18 0 59 47 3 49 55 0 57 29 4 50 55 0 29 55 3 52 49 4 ,
13,105.95000000,114.00000000,94.00000000,'0 3 4 0 1 1 1 3 3 3 3 3 1 0 2 3 2 0 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 5 0 8 9 0 11 11 2 18 16 1 9 17 0 14 14 2 13 4 2 19 9 4 15 15 3 18 15 0 27 19 4 27 3 0 22 21 3 22 23 3 21 21 3 13 10 2 22 18 0 18 22 4 35 21 4 34 31 1 34 35 3 9 35 3 33 33 4 28 22 3 35 26 4 30 32 0 31 38 0 38 17 4 39 22 4 37 33 4 42 34 3 43 43 4 43 32 0 28 22 1 37 34 3 36 48 0 41 10 2 24 40 2 22 51 2 26 51 4 34 40 2 47 41 0 44 48 0 53 18 0 59 47 3 49 55 0 57 29 4 50 55 0 29 55 3 52 49 4 ,
14,106.42500000,116.00000000,94.00000000,'0 2 0 0 3 2 3 3 2 3 3 4 3 1 2 2 0 4 2 2 0 0 3 4 10 11 4 8 9 2 8 7 1 4 3 2 5 7 4 8 9 3 7 0 0 3 2 1 14 14 3 5 2 1 18 14 3 11 14 1 16 17 0 19 19 3 15 15 4 14 19 3 6 11 4 18 20 2 18 26 4 6 23 3 25 24 4 25 20 1 27 21 3 13 26 1 21 35 4 19 17 1 23 34 4 35 30 2 4 26 3 31 29 2 33 28 4 30 20 3 35 23 4 38 31 0 28 37 4 37 40 1 35 34 0 43 43 2 25 31 2 34 5 3 47 36 2 30 21 0 41 26 4 47 22 3 22 48 4 6 51 4 43 40 1 18 41 0 59 57 3 53 47 0 52 54 3 52 58 0 47 33 4 50 55 3 59 55 0 52 39 0 ,
15,107.20000000,116.00000000,96.00000000,'0 3 4 1 1 1 3 3 0 3 3 3 1 0 2 3 2 4 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 16 16 1 18 17 0 14 14 2 13 12 2 19 9 4 15 13 3 18 15 0 27 19 4 27 27 0 22 21 3 22 23 3 21 21 4 22 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 28 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 40 51 4 26 51 4 28 40 2 47 41 0 44 48 0 53 59 0 59 54 3 49 55 0 57 29 4 50 55 3 29 55 3 52 49 4 ,
16,108.17500000,116.00000000,98.00000000,'0 3 4 1 1 1 3 3 0 3 3 3 1 0 2 3 2 4 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 16 16 1 18 17 0 14 14 2 13 12 2 19 9 4 15 13 3 18 15 0 27 19 4 27 27 0 22 21 3 22 23 3 21 21 4 22 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 28 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 40 51 4 26 51 4 28 40 2 47 41 0 44 48 0 53 59 0 59 54 3 49 55 0 57 29 4 50 55 3 29 55 3 52 49 4 ,
17,108.51250000,116.00000000,98.00000000,'0 3 4 1 1 1 3 3 0 3 3 3 1 0 2 3 2 4 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 16 16 1 18 17 0 14 14 2 13 12 2 19 9 4 15 13 3 18 15 0 27 19 4 27 27 0 22 21 3 22 23 3 21 21 4 22 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 31 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 40 51 4 26 51 4 34 40 2 47 41 0 44 48 0 53 59 0 59 54 3 49 55 0 57 29 4 50 55 3 29 55 3 52 49 4 ,
18,109.37500000,116.00000000,98.00000000,'0 3 4 1 1 1 3 3 0 3 3 3 1 0 2 3 2 4 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 16 16 1 18 17 0 14 14 2 13 12 2 19 9 4 15 13 3 18 15 0 27 19 4 27 27 0 22 21 3 22 23 3 21 21 4 22 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 31 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 40 51 4 26 51 4 34 40 2 47 41 0 44 48 0 53 59 0 59 54 3 49 55 0 57 29 4 50 55 3 29 55 3 52 49 4 ,
19,109.62500000,116.00000000,98.00000000,'3 2 1 0 1 0 3 3 4 3 2 1 2 2 2 3 3 2 1 2 3 3 2 3 7 10 2 4 9 1 6 5 0 8 8 0 8 7 1 10 8 4 9 11 3 7 3 2 3 17 4 16 1 2 12 16 3 15 15 4 12 10 4 17 16 2 9 15 1 5 6 0 21 27 4 25 23 2 23 3 0 19 5 4 22 23 2 21 27 2 3 25 1 19 24 3 32 34 1 20 11 2 20 32 4 35 32 2 23 31 3 30 35 0 30 31 3 21 19 4 43 17 0 21 26 2 43 28 2 32 33 2 37 38 0 26 37 4 23 9 2 36 8 1 22 37 3 45 25 0 48 40 4 37 25 0 41 9 2 46 38 0 43 30 3 27 47 4 19 39 3 19 57 0 48 59 0 12 43 4 23 42 0 38 41 0 47 57 0 51 50 4 ,
20,109.85000000,116.00000000,98.00000000,'3 2 1 0 1 0 3 3 4 3 2 1 2 2 2 3 3 2 1 2 3 3 2 3 7 10 2 4 9 1 6 5 0 8 8 0 8 7 1 10 8 4 9 11 3 7 3 2 3 17 4 16 1 2 12 16 3 15 15 4 12 10 4 17 16 2 9 15 1 5 6 0 21 27 4 25 23 2 23 3 0 19 5 4 22 23 2 21 27 2 3 25 1 19 24 3 32 34 1 20 11 2 20 32 4 35 32 2 23 31 3 30 35 0 30 31 3 21 19 4 43 17 0 21 26 2 43 28 2 32 33 2 37 38 0 26 37 4 23 9 2 36 8 1 22 37 3 45 25 0 48 40 4 37 25 0 41 9 2 46 38 0 43 30 3 27 47 4 19 39 3 19 57 0 48 59 0 12 43 4 23 42 0 38 41 0 47 57 0 51 50 4 ,
21,110.80000000,120.00000000,98.00000000,'0 3 4 1 1 1 1 3 3 3 3 3 1 0 2 3 2 0 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 18 16 1 9 17 0 14 14 2 13 4 2 19 9 4 15 13 3 18 15 0 27 19 4 27 3 0 22 21 3 22 23 3 21 21 4 13 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 31 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 22 51 4 26 15 4 34 40 2 47 41 0 44 48 0 53 18 0 59 47 3 49 55 0 57 29 4 50 55 0 29 55 3 52 49 4 ,
22,111.06250000,120.00000000,98.00000000,'0 3 4 1 1 1 1 3 3 3 3 3 1 0 2 3 2 0 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 18 16 1 9 17 0 14 14 2 13 4 2 19 9 4 15 13 3 18 15 0 27 19 4 27 3 0 22 21 3 22 23 3 21 21 4 13 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 31 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 22 51 4 26 15 4 34 40 2 47 41 0 44 48 0 53 18 0 59 47 3 49 55 0 57 29 4 50 55 0 29 55 3 52 49 4 ,
23,111.35000000,120.00000000,98.00000000,'0 3 4 1 1 1 1 3 3 3 3 3 1 0 2 3 2 0 3 1 3 2 0 4 8 11 4 3 4 4 5 8 0 10 3 4 10 7 2 8 8 2 10 0 0 8 9 0 11 11 2 18 16 1 9 17 0 14 14 2 13 4 2 19 9 4 15 13 3 18 15 0 27 19 4 27 3 0 22 21 3 22 23 3 21 21 4 13 10 2 22 21 0 18 22 4 35 21 4 34 31 1 34 35 0 20 32 3 33 33 4 28 22 3 33 26 4 30 32 0 31 38 0 38 17 4 39 30 4 37 40 4 42 34 3 43 43 4 43 31 0 28 22 1 37 34 3 36 48 0 41 23 2 25 40 2 22 51 4 26 15 4 34 40 2 47 41 0 44 48 0 53 18 0 59 47 3 49 55 0 57 29 4 50 55 0 29 55 3 52 49 4 ,
