Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/demux/demux1x8.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   2068660608
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,76.23750000,92.00000000,64.00000000,'1 1 2 3 3 4 3 0 2 3 3 2 1 0 4 2 2 4 2 3 3 2 3 4 6 11 4 1 2 1 2 10 2 4 1 3 4 11 3 6 3 2 6 1 0 11 2 2 9 6 3 12 0 2 10 5 3 18 1 2 11 2 1 14 9 0 8 6 3 2 11 2 14 25 0 19 9 0 6 19 2 15 13 3 6 9 0 26 1 4 5 3 3 14 25 1 21 34 3 3 16 3 3 6 0 19 5 4 1 31 0 9 8 4 11 16 1 22 7 1 32 24 3 16 29 3 19 1 4 8 26 0 36 35 1 14 18 4 9 28 3 35 21 0 41 31 1 51 4 4 26 8 0 0 41 2 27 41 3 39 17 4 22 47 4 31 25 2 24 11 4 17 32 2 43 4 2 13 20 0 58 27 0 0 34 0 8 53 0 12 42 4 ,
1,80.93750000,94.00000000,69.00000000,'0 1 0 3 3 4 3 1 2 3 0 2 1 0 4 2 0 4 2 3 3 2 3 4 6 11 4 1 2 1 2 10 3 4 1 0 4 11 3 6 0 2 9 1 3 11 2 2 9 6 3 12 17 2 10 5 3 18 1 2 11 2 1 14 9 0 8 6 3 2 11 2 14 25 0 6 9 0 6 19 2 15 13 0 6 9 0 26 1 4 5 3 3 14 25 1 21 34 3 3 16 3 3 6 0 19 11 4 1 31 0 9 34 4 11 16 1 22 7 1 32 24 3 16 29 3 19 1 4 14 26 0 36 35 1 14 18 4 9 28 3 4 1 0 41 31 1 51 4 4 26 8 0 0 41 2 27 41 3 39 17 4 22 47 4 31 25 2 29 11 4 17 32 2 43 4 2 13 20 0 58 27 0 0 34 0 8 53 0 12 42 4 ,
2,83.48750000,94.00000000,73.00000000,'0 1 0 3 3 4 3 1 2 3 0 2 1 0 4 2 0 4 2 3 3 2 3 4 6 11 4 1 2 1 2 10 3 4 1 0 4 11 3 6 0 2 9 1 3 11 2 2 9 6 3 12 17 2 10 5 3 18 1 2 11 2 1 14 9 0 8 6 3 2 11 2 14 25 0 6 9 0 6 19 2 15 13 0 6 9 0 26 1 4 5 3 3 14 25 1 21 34 3 3 16 3 3 6 0 19 11 4 1 31 0 9 34 4 11 16 1 22 7 1 32 24 3 16 29 3 19 1 4 14 26 0 36 35 1 14 18 4 9 28 3 4 1 0 41 31 1 51 4 4 26 8 0 0 41 2 27 41 3 39 17 4 22 47 4 31 25 2 29 11 4 17 32 2 43 4 2 13 20 0 58 27 0 0 34 0 8 53 0 12 42 4 ,
3,87.56250000,94.00000000,74.00000000,'0 1 0 3 3 4 3 1 2 3 0 2 1 0 4 2 0 4 2 3 3 2 3 4 6 11 4 1 2 1 2 10 3 4 1 0 4 11 3 6 0 2 9 1 3 11 2 2 9 6 3 12 17 2 10 5 3 18 1 2 11 2 1 14 9 0 8 6 3 2 11 2 14 25 0 6 9 0 6 19 2 15 13 0 6 9 0 26 1 4 5 3 3 14 25 1 21 34 3 3 16 3 3 6 0 19 11 4 1 31 0 9 34 4 11 16 1 22 7 1 32 24 3 16 29 3 19 1 4 14 26 0 36 35 1 14 18 4 9 28 3 4 1 0 41 31 1 51 4 4 26 8 0 0 41 2 27 41 3 39 17 4 22 47 4 31 25 2 29 11 4 17 32 2 43 4 2 13 20 0 58 27 0 0 34 0 8 53 0 12 42 4 ,
4,89.55000000,102.00000000,80.00000000,'0 3 2 3 2 4 1 1 2 0 0 4 2 1 2 0 2 2 0 0 0 3 0 1 6 3 4 3 8 1 1 2 0 6 2 1 1 5 0 3 5 2 5 10 1 4 5 0 3 19 4 12 12 4 9 19 0 18 18 4 15 15 1 14 17 0 17 6 1 18 0 1 27 26 2 17 2 0 13 24 1 14 21 2 7 27 0 11 25 2 12 24 0 13 17 1 16 30 4 32 19 2 20 31 0 35 15 3 17 30 4 34 32 0 11 24 3 15 23 0 32 0 0 28 25 1 0 21 0 35 43 1 18 27 4 32 38 2 23 33 2 32 32 3 51 36 3 47 9 2 34 24 4 25 44 4 16 46 3 27 34 0 45 28 2 16 28 3 57 40 3 55 38 4 16 25 3 36 49 2 52 36 3 38 42 3 58 45 0 21 41 0 ,
5,91.15000000,102.00000000,81.00000000,'0 3 2 3 2 4 1 1 2 0 0 4 2 1 2 0 2 2 0 0 0 3 0 1 6 3 4 3 8 1 1 2 0 6 2 1 1 5 0 3 5 2 5 10 1 4 5 0 3 19 4 12 12 4 9 19 0 18 18 4 15 15 1 14 17 0 17 6 1 18 0 1 27 26 2 17 2 0 13 24 1 14 21 2 7 27 0 11 25 2 12 24 0 13 17 1 16 30 4 32 19 2 20 31 0 35 15 3 17 30 4 34 32 0 11 24 3 15 23 0 32 0 0 28 25 1 0 21 0 35 43 1 18 27 4 32 38 2 23 33 2 32 32 3 51 36 3 47 9 2 34 24 4 25 44 4 16 46 3 27 34 0 45 28 2 16 28 3 57 40 3 55 38 4 16 25 3 36 49 2 52 36 3 38 42 3 58 45 0 21 41 0 ,
6,93.52500000,108.00000000,82.00000000,'3 0 0 3 1 3 1 3 4 2 0 4 0 2 4 0 0 4 1 3 2 2 2 4 6 3 0 11 9 4 8 11 3 9 8 3 11 11 3 8 6 4 8 4 3 6 3 3 18 17 1 14 14 0 17 17 4 18 17 2 17 18 4 17 14 1 4 13 0 10 13 1 11 19 4 22 27 2 20 27 2 23 16 4 16 21 2 19 15 3 14 27 0 24 24 4 29 33 0 26 18 3 26 18 0 26 35 0 14 34 3 20 23 1 33 32 2 25 28 4 43 32 4 34 24 2 30 32 4 29 23 3 37 19 1 41 32 4 39 11 2 29 18 0 49 37 3 42 21 4 45 47 2 43 49 0 41 41 4 46 49 3 49 47 0 51 44 3 54 58 3 55 20 3 39 57 3 56 30 0 59 49 4 48 34 0 56 52 1 46 57 4 ,
7,95.98750000,112.00000000,88.00000000,'3 0 0 3 1 0 1 3 4 2 2 1 1 0 4 0 0 4 1 3 2 2 1 4 6 3 0 1 9 4 8 11 2 9 8 3 11 11 3 8 6 4 8 4 3 2 3 3 18 17 0 14 19 0 17 17 4 10 8 2 17 18 4 17 14 1 4 13 0 10 11 1 11 19 4 22 27 2 20 27 2 23 5 4 12 21 1 19 15 3 14 27 0 24 24 4 21 33 0 27 18 3 21 18 0 28 35 0 14 34 3 20 4 0 33 32 2 25 28 4 43 43 0 2 24 2 30 32 4 29 23 3 37 19 1 41 30 0 39 11 2 29 18 0 49 37 3 42 15 4 45 47 2 14 49 0 22 41 4 39 49 3 41 47 0 51 44 3 54 58 0 55 20 3 39 57 0 56 25 0 59 49 2 45 19 0 56 52 1 38 57 4 ,
8,97.76250000,120.00000000,88.00000000,'3 0 3 3 1 3 1 3 4 2 0 4 0 0 4 0 0 4 1 3 2 2 2 4 6 10 0 11 9 4 8 11 3 9 8 3 11 3 3 8 6 4 9 4 3 8 3 3 7 17 1 14 14 0 17 17 4 18 17 2 17 18 4 17 14 1 14 13 0 10 13 1 11 19 4 22 27 2 20 27 3 23 16 4 16 21 2 19 4 3 13 27 0 24 24 4 29 33 0 26 18 3 26 18 0 26 35 3 26 34 3 20 23 1 33 32 2 0 28 4 43 32 4 34 24 2 30 42 4 29 23 3 37 1 1 41 32 4 39 11 2 4 18 0 49 39 3 4 21 4 45 47 2 43 49 0 41 41 4 46 49 3 49 12 0 51 44 3 54 47 3 55 45 3 28 57 3 51 30 0 59 49 0 48 34 0 18 52 1 46 57 4 ,
9,99.80000000,120.00000000,88.00000000,'3 0 3 3 1 3 1 3 4 2 0 4 0 0 4 0 0 4 1 3 2 2 2 4 11 10 0 11 9 4 8 11 3 9 8 3 11 3 3 8 6 4 9 4 3 8 3 3 7 17 1 14 14 0 17 17 4 18 17 2 17 18 4 17 14 1 14 13 0 10 10 1 11 22 3 22 27 2 20 27 3 23 16 4 16 21 2 19 4 3 13 4 0 24 24 4 29 33 0 26 18 3 26 18 0 26 35 3 26 0 3 20 23 1 12 32 2 0 28 4 43 32 4 34 24 2 30 42 4 29 23 3 37 1 1 41 32 4 39 11 2 4 18 0 49 39 3 4 21 4 45 47 2 43 49 0 41 41 4 46 49 3 40 12 0 51 44 3 54 47 3 55 45 3 28 57 3 51 30 0 59 12 0 48 34 0 18 49 1 46 57 4 ,
