Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   1548985968
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,55.51250000,58.00000000,52.00000000,'1 1 2 1 1 2 0 2 4 3 2 1 1 2 4 4 2 2 0 3 4 1 2 2 8 1 3 1 1 3 10 4 0 2 10 3 3 0 4 2 0 2 0 0 1 3 4 4 4 9 2 14 11 4 12 8 1 20 7 0 14 18 0 15 4 2 3 7 4 14 14 1 15 1 3 24 7 3 13 7 2 14 27 0 17 5 0 28 22 0 3 1 4 6 6 3 24 25 4 18 27 3 21 4 4 14 22 3 3 0 1 22 4 2 1 10 2 31 30 2 8 42 1 28 0 2 25 11 3 8 27 3 24 32 2 37 15 0 17 34 3 39 4 2 39 34 4 28 51 2 10 29 3 25 11 4 20 17 1 50 50 4 36 18 2 51 9 4 37 11 4 60 10 4 28 12 3 33 19 1 51 24 1 5 43 4 41 46 3 20 36 0 ,
1,56.47500000,58.00000000,52.00000000,'1 1 2 1 1 2 0 2 4 3 2 1 1 2 4 4 2 2 0 3 4 1 2 2 8 1 3 1 1 3 10 4 0 2 10 3 3 0 4 2 0 2 0 1 1 3 4 4 4 9 2 14 11 4 12 8 1 20 7 0 14 18 0 15 4 2 3 7 0 10 14 1 15 1 4 24 7 3 13 7 2 14 27 0 17 5 0 28 22 1 3 1 4 6 6 3 24 25 4 18 27 3 21 11 4 14 22 3 3 0 1 22 5 2 1 10 2 31 30 2 8 42 1 28 0 2 25 14 3 8 27 3 24 32 0 37 13 3 17 34 3 39 4 2 39 16 4 28 13 2 10 29 3 25 11 4 8 17 1 50 50 4 36 18 2 51 9 4 37 11 4 60 10 4 28 12 3 37 19 1 51 24 1 5 43 4 41 46 1 47 36 0 ,
2,56.77500000,58.00000000,54.00000000,'1 1 2 1 1 2 0 2 4 3 2 1 1 2 4 4 2 2 0 3 4 1 2 2 8 1 3 1 1 3 10 4 0 2 10 3 3 0 4 2 0 2 0 1 1 3 4 4 4 9 2 14 11 4 12 8 1 20 7 0 14 18 0 15 4 2 3 7 0 10 14 1 15 1 4 24 7 3 13 7 2 14 27 0 17 5 0 28 22 1 3 1 4 6 6 3 24 25 4 18 27 3 21 11 4 14 22 3 3 0 1 22 5 2 1 10 2 31 30 2 8 42 1 28 0 2 25 14 3 8 27 3 24 32 0 37 13 3 17 34 3 39 4 2 39 16 4 28 13 2 10 29 3 25 11 4 8 17 1 50 50 4 36 18 2 51 9 4 37 11 4 60 10 4 28 12 3 37 19 1 51 24 1 5 43 4 41 46 1 47 36 0 ,
3,58.47500000,62.00000000,54.00000000,'3 0 3 0 4 1 0 3 1 3 3 2 1 2 3 2 4 2 1 4 4 1 3 0 11 5 3 5 11 0 3 10 1 12 11 0 5 0 1 11 4 1 8 11 0 6 4 3 10 10 4 14 10 0 14 8 2 0 19 0 5 17 2 2 20 0 4 17 2 3 19 0 19 17 4 22 21 1 3 2 1 21 26 0 4 12 4 19 21 3 15 26 2 5 21 0 14 16 2 8 13 4 28 19 3 33 14 4 2 28 4 15 4 0 29 20 1 12 6 0 31 39 4 5 23 2 14 42 4 31 44 2 17 33 2 7 29 1 20 27 3 30 3 1 36 30 2 50 42 4 34 40 1 35 45 2 7 17 0 22 35 1 14 7 2 2 40 3 20 51 1 30 13 1 59 11 0 28 14 2 11 51 4 43 47 4 45 12 0 51 4 0 ,
4,58.95000000,62.00000000,54.00000000,'3 0 3 0 4 1 0 3 1 3 3 2 1 2 3 2 4 2 1 4 4 1 3 0 11 5 3 5 11 0 3 10 1 12 11 0 5 0 1 11 4 1 8 11 0 6 4 3 10 10 4 14 10 0 14 8 2 0 19 0 5 17 2 2 20 0 4 17 2 3 19 0 19 17 4 22 21 1 3 2 1 21 26 0 4 12 4 19 21 3 15 26 2 5 21 0 14 16 2 8 13 4 28 19 3 33 14 4 2 28 4 15 4 0 29 20 1 12 6 0 31 39 4 5 23 2 14 42 4 31 44 2 17 33 2 7 29 1 20 27 3 30 3 1 36 30 2 50 42 4 34 40 1 35 45 2 7 17 0 22 35 1 14 7 2 2 40 3 20 51 1 30 13 1 59 11 0 28 14 2 11 51 4 43 47 4 45 12 0 51 4 0 ,
5,59.45000000,62.00000000,54.00000000,'3 0 3 0 4 1 3 3 1 3 3 2 1 2 3 2 4 2 1 4 4 1 0 0 11 5 3 5 11 3 11 10 1 12 11 0 5 0 1 11 4 1 8 11 0 6 10 3 10 10 4 14 0 3 14 6 2 11 19 0 5 17 2 2 16 0 4 10 2 3 11 0 19 3 4 22 3 1 24 2 1 21 26 0 4 12 4 19 21 1 15 4 2 5 21 0 14 16 2 0 13 4 28 19 3 33 14 4 22 28 4 15 4 0 2 20 1 7 31 0 9 4 4 34 23 2 14 42 0 31 29 2 8 0 2 36 42 1 20 41 3 5 3 1 36 37 2 50 42 4 43 19 1 14 45 2 7 51 0 22 35 1 3 26 2 26 18 3 20 51 1 30 33 1 59 11 0 2 14 0 38 25 1 43 1 4 0 51 0 51 4 0 ,
6,59.57500000,62.00000000,54.00000000,'3 0 3 0 4 1 3 3 1 3 3 2 1 2 3 2 4 2 1 4 4 1 0 0 11 5 3 5 11 3 11 10 1 12 11 0 5 0 1 11 4 1 8 11 0 6 10 3 10 10 4 14 0 3 14 6 2 11 19 0 5 17 2 2 16 0 4 10 2 3 11 0 19 3 4 22 3 1 24 2 1 21 26 0 4 12 4 19 21 1 15 4 2 5 21 0 14 16 2 0 13 4 28 19 3 33 14 4 22 28 4 15 4 0 2 20 1 7 31 0 9 4 4 34 23 2 14 42 0 31 29 2 8 0 2 36 42 1 20 41 3 5 3 1 36 37 2 50 42 4 43 19 1 14 45 2 7 51 0 22 35 1 3 26 2 26 18 3 20 51 1 30 33 1 59 11 0 2 14 0 38 25 1 43 1 4 0 51 0 51 4 0 ,
7,60.08750000,63.00000000,56.00000000,'3 0 3 0 4 1 0 3 1 3 3 2 1 2 3 2 4 2 1 4 4 1 3 0 11 5 3 5 11 0 3 10 1 12 11 0 5 0 1 11 4 1 8 11 0 6 8 3 10 10 4 14 10 0 14 8 2 0 19 0 13 17 0 9 20 0 4 6 2 3 19 0 19 17 4 22 21 1 3 2 1 21 26 0 4 12 4 19 21 3 6 26 2 19 21 0 14 16 2 8 17 4 28 19 3 1 14 4 2 28 4 33 13 0 29 20 1 12 6 0 31 27 4 8 23 2 14 42 4 31 44 2 17 33 2 7 29 1 20 27 3 30 29 1 36 30 2 50 42 4 34 40 1 39 45 2 7 17 0 22 35 1 14 7 2 2 40 3 20 51 1 30 26 1 59 11 0 28 14 2 11 51 4 43 47 4 45 12 0 59 4 0 ,
8,61.45000000,68.00000000,56.00000000,'1 0 2 1 2 2 0 2 4 3 2 4 1 2 4 4 2 2 3 3 4 1 2 2 8 8 3 1 1 2 10 4 0 2 10 3 12 0 4 2 0 2 0 8 1 5 4 4 4 9 4 14 11 4 12 8 4 20 12 0 14 18 1 15 18 2 3 6 4 10 14 1 15 20 3 24 28 3 13 7 2 14 27 0 17 14 0 28 22 1 17 21 1 22 6 3 24 25 4 32 27 3 21 23 4 14 22 3 32 0 1 34 27 2 17 10 2 31 30 1 8 42 1 28 38 2 25 14 3 44 27 3 24 32 2 37 15 3 17 34 3 39 38 2 39 34 4 38 51 2 10 29 3 44 11 4 20 38 1 50 50 4 36 36 2 51 9 4 59 11 4 60 10 4 53 42 3 55 19 1 51 52 1 43 43 4 41 46 3 47 36 0 ,
9,61.45000000,68.00000000,56.00000000,'1 0 2 1 2 2 0 2 4 3 2 4 1 2 4 4 2 2 3 3 4 1 2 2 8 8 3 1 1 2 10 4 0 2 10 3 12 0 4 2 0 2 0 8 1 5 4 4 4 9 4 14 11 4 12 8 4 20 12 0 14 18 1 15 18 2 3 6 4 10 14 1 15 20 3 24 28 3 13 7 2 14 27 0 17 14 0 28 22 1 17 21 1 22 6 3 24 25 4 32 27 3 21 23 4 14 22 3 32 0 1 34 27 2 17 10 2 31 30 1 8 42 1 28 38 2 25 14 3 44 27 3 24 32 2 37 15 3 17 34 3 39 38 2 39 34 4 38 51 2 10 29 3 44 11 4 20 38 1 50 50 4 36 36 2 51 9 4 59 11 4 60 10 4 53 42 3 55 19 1 51 52 1 43 43 4 41 46 3 47 36 0 ,
