Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   1546953068
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,55.11250000,60.00000000,50.00000000,'3 2 2 3 0 4 4 1 0 0 3 1 0 4 3 2 3 2 4 2 2 3 0 0 10 12 3 6 2 4 8 9 4 8 1 2 3 3 3 4 10 3 2 12 0 6 7 0 4 5 4 7 4 2 2 20 0 12 19 3 7 18 0 4 20 0 12 15 1 0 13 3 11 14 4 15 2 0 3 16 2 9 7 2 25 22 1 5 0 0 9 2 3 14 5 4 1 32 2 31 25 3 35 1 4 33 8 2 12 5 3 16 9 2 2 5 0 36 19 2 8 34 0 34 26 3 8 6 1 13 0 3 21 36 3 21 10 3 28 3 1 41 4 1 16 12 3 30 52 4 6 32 0 20 11 1 37 19 1 4 4 2 47 30 0 13 24 0 51 2 0 57 53 3 56 29 3 9 52 2 1 29 2 34 31 4 20 34 1 47 51 4 ,
1,57.60000000,62.00000000,50.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 1 2 0 4 0 1 1 1 0 6 8 2 1 12 4 9 2 3 3 10 2 9 7 2 9 2 0 12 12 2 1 10 4 16 3 1 1 3 0 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 8 18 1 3 28 2 2 19 1 4 0 2 12 18 1 10 15 3 6 10 0 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 21 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 44 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 1 3 17 1 48 17 2 19 45 0 35 12 2 ,
2,60.57500000,64.00000000,54.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 0 1 1 1 0 6 8 2 4 12 4 9 2 3 3 10 2 9 7 2 9 2 0 12 12 2 1 10 4 16 3 1 1 3 0 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 10 15 3 6 10 0 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 0 23 38 4 1 51 2 5 48 3 39 44 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 1 3 17 1 48 17 2 19 45 3 35 12 2 ,
3,61.67500000,64.00000000,58.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 1 1 1 0 6 8 2 4 12 4 9 2 3 3 10 2 9 7 2 9 2 0 12 12 2 1 10 3 16 3 1 1 3 1 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 44 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 1 3 17 1 48 17 2 19 45 3 35 12 2 ,
4,62.12500000,64.00000000,58.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 0 1 1 0 6 8 2 4 12 4 9 2 3 3 10 0 9 7 2 9 2 3 12 12 2 1 10 3 16 3 1 1 3 3 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 17 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 0 3 17 1 48 17 2 19 45 3 35 12 2 ,
5,62.30000000,64.00000000,58.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 0 1 1 0 6 8 2 4 12 4 9 2 3 3 10 0 9 7 2 9 2 3 12 12 2 1 10 3 16 3 1 1 3 3 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 17 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 0 3 17 1 48 17 2 19 45 3 35 12 2 ,
6,62.30000000,64.00000000,58.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 0 1 1 0 6 8 2 4 12 4 9 2 3 3 10 0 9 7 2 9 2 3 12 12 2 1 10 3 16 3 1 1 3 3 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 17 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 0 3 17 1 48 17 2 19 45 3 35 12 2 ,
7,62.32500000,64.00000000,58.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 0 1 1 0 6 8 2 4 12 4 9 2 3 3 10 0 9 7 2 9 2 3 12 12 2 1 10 3 16 3 1 1 3 3 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 17 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 0 3 17 1 48 17 2 19 45 3 35 12 2 ,
8,62.60000000,64.00000000,60.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 0 1 1 0 6 8 2 4 12 4 9 2 3 3 10 0 9 7 2 9 2 3 12 12 2 1 10 3 16 3 1 1 3 3 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 17 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 0 3 17 1 48 17 2 19 45 3 35 12 2 ,
9,62.85000000,64.00000000,60.00000000,'2 1 1 3 1 4 3 0 1 3 4 4 3 1 1 0 2 3 4 3 0 1 1 0 6 8 2 4 12 4 9 2 3 3 10 0 9 7 2 9 2 3 12 12 2 1 10 3 16 3 1 1 3 3 17 10 2 10 5 4 5 15 1 9 19 4 17 7 1 11 6 3 14 18 1 3 28 2 27 19 1 4 0 2 12 18 1 21 15 3 6 10 4 14 25 3 19 8 3 3 35 2 36 10 0 16 1 0 8 17 3 33 15 1 24 22 3 29 4 1 40 19 0 15 19 2 12 0 1 28 40 1 8 14 1 15 20 3 29 38 2 32 15 4 11 24 1 23 38 4 1 51 2 5 48 3 39 17 3 32 40 1 5 10 3 33 48 1 10 26 3 59 1 2 13 32 1 10 57 0 3 17 1 48 17 2 19 45 3 35 12 2 ,
