Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   1550325268
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,55.01250000,58.00000000,50.00000000,'1 3 0 0 2 1 1 1 1 2 3 3 4 1 4 2 2 3 1 4 0 0 1 0 9 8 3 5 0 4 3 9 3 10 7 0 0 5 3 2 5 4 0 9 0 9 6 4 17 5 3 15 18 3 12 14 4 20 7 4 10 9 0 6 8 1 3 1 1 11 7 4 18 3 4 21 10 2 2 21 1 22 24 1 19 2 0 28 10 0 16 9 1 19 14 4 15 5 0 17 6 1 12 35 4 36 33 0 23 17 0 7 3 3 6 18 3 26 13 4 25 5 3 8 42 4 0 32 0 17 42 3 9 27 3 16 35 1 26 31 4 42 29 3 3 29 0 16 33 4 39 50 0 50 41 4 22 39 4 26 3 3 3 24 1 31 13 2 6 53 3 9 11 2 14 56 1 51 37 3 43 58 0 25 28 3 44 3 1 1 27 1 ,
1,56.57500000,58.00000000,52.00000000,'2 3 1 2 1 2 2 2 0 2 2 4 0 1 3 4 4 4 2 4 1 1 4 2 6 6 0 1 3 0 3 3 3 4 10 1 9 0 0 12 5 1 12 5 0 5 8 3 3 18 1 19 14 4 9 6 2 16 6 3 15 15 2 15 0 4 4 15 4 2 19 3 9 4 2 19 21 4 2 9 4 11 2 2 17 7 1 27 17 0 21 18 0 10 5 3 13 3 4 12 6 4 32 8 4 26 21 2 33 27 4 18 21 2 8 20 3 11 17 0 40 26 3 27 9 1 18 23 1 41 43 1 30 8 2 22 27 2 7 11 0 3 17 0 25 23 3 15 14 1 0 11 2 19 5 1 28 17 1 5 11 0 47 52 3 12 19 0 42 33 1 46 40 4 16 19 4 26 22 1 36 37 4 5 53 0 6 6 3 47 56 3 ,
2,57.81250000,60.00000000,55.00000000,'2 3 1 2 1 2 2 4 0 2 2 4 0 1 3 4 4 4 2 4 1 1 4 2 6 6 2 1 3 0 3 3 3 4 10 1 9 0 0 12 5 1 12 5 0 5 8 3 3 18 1 19 14 4 9 6 2 16 6 3 15 15 2 15 0 4 4 15 4 2 19 3 9 4 2 19 21 4 2 9 4 11 2 2 17 7 1 27 17 0 21 18 0 10 5 3 13 3 4 12 6 4 32 8 4 26 21 2 33 27 4 18 21 2 8 20 3 11 17 0 40 35 3 27 9 1 18 23 1 41 43 1 30 8 2 22 27 2 20 11 0 3 17 0 25 23 3 15 14 1 0 11 2 19 5 1 28 17 3 5 11 0 47 52 3 12 19 0 42 33 1 46 52 4 16 19 4 26 22 1 36 37 4 5 53 0 48 6 3 47 56 3 ,
3,58.75000000,60.00000000,56.00000000,'2 3 1 2 1 2 2 4 0 2 2 4 0 1 3 4 4 4 2 4 1 1 4 2 6 6 2 1 3 0 3 3 3 4 10 1 9 0 0 12 5 1 12 5 0 5 8 3 3 18 1 19 14 4 9 6 2 16 6 3 15 15 2 15 0 4 4 15 4 2 19 3 9 4 2 19 21 4 2 9 4 11 2 2 17 7 1 27 17 0 21 18 0 10 5 3 13 3 4 12 6 4 32 8 4 26 21 2 33 27 4 18 21 2 8 20 3 11 17 0 40 35 3 27 9 1 18 23 1 41 43 1 30 8 2 22 27 2 20 11 0 3 17 0 25 23 3 15 14 1 0 11 2 19 5 1 28 17 3 5 11 0 47 52 3 12 19 0 42 33 1 46 52 4 16 19 4 26 22 1 36 37 4 5 53 0 48 6 3 47 56 3 ,
4,59.45000000,60.00000000,56.00000000,'2 3 1 2 1 2 2 4 0 2 2 4 0 1 3 4 4 4 2 4 1 1 4 2 6 6 2 1 3 0 10 5 3 4 10 1 9 0 0 12 5 1 12 5 0 5 8 3 3 18 1 19 14 4 9 6 2 16 6 3 15 15 2 15 9 4 4 15 4 2 19 3 9 4 2 19 21 4 2 9 4 11 2 2 17 7 1 27 17 0 21 18 0 10 5 3 13 3 4 12 6 4 32 8 4 26 21 2 33 27 4 18 21 2 8 20 3 11 17 0 40 26 3 27 9 1 18 23 1 41 43 1 30 8 2 22 27 2 20 11 0 3 17 0 25 23 3 15 14 1 0 11 2 19 5 1 28 17 3 32 11 0 47 52 3 12 19 0 42 33 1 46 52 4 16 19 4 26 22 1 36 37 4 5 53 0 6 6 3 47 56 3 ,
5,60.05000000,62.00000000,58.00000000,'2 1 3 3 0 0 2 2 2 3 1 1 4 4 3 2 0 3 4 1 4 1 0 1 11 6 0 6 5 1 5 12 4 8 12 0 4 10 2 10 6 4 2 3 2 12 0 0 4 11 4 18 1 3 1 3 0 17 2 1 9 10 3 14 18 3 20 2 1 13 10 1 13 24 4 18 12 0 16 25 3 15 3 3 11 25 3 0 2 0 7 5 0 13 16 4 10 18 4 3 35 3 36 35 0 27 20 0 33 22 4 13 11 0 23 29 0 28 18 2 42 32 4 26 16 2 41 29 3 8 27 3 38 5 3 35 11 3 22 32 3 8 34 0 18 43 3 36 23 4 32 48 0 31 16 2 48 12 0 37 26 4 52 10 4 19 52 0 2 25 1 45 53 3 44 40 1 22 60 0 24 40 2 13 46 4 24 56 4 0 55 0 ,
6,60.15000000,62.00000000,58.00000000,'2 1 3 3 0 0 2 2 2 3 1 1 4 4 3 2 0 3 4 1 4 1 0 1 11 6 0 6 5 1 5 12 4 8 12 0 4 10 2 10 6 4 2 3 2 12 0 0 4 11 4 18 1 3 1 3 0 17 2 1 9 10 3 14 18 3 20 2 1 13 10 1 13 24 4 18 12 0 16 25 3 15 3 3 11 25 3 0 2 0 7 5 0 13 16 4 10 18 4 3 35 3 36 35 0 27 20 0 33 22 4 13 11 0 23 29 0 28 18 2 42 32 4 26 16 2 41 29 3 8 27 3 38 5 3 35 11 3 22 32 3 8 34 0 18 43 3 36 23 4 32 48 0 31 16 2 48 12 0 37 26 4 52 10 4 19 52 0 2 25 1 45 53 3 44 40 1 22 60 0 24 40 2 13 46 4 24 56 4 0 55 0 ,
7,60.70000000,64.00000000,58.00000000,'2 3 1 2 1 2 2 4 0 2 0 4 3 4 3 4 4 4 2 2 1 1 1 2 6 6 0 1 3 0 3 3 3 4 10 1 9 0 0 12 5 1 12 5 0 6 8 3 3 18 1 19 14 4 9 6 2 16 6 3 15 15 2 15 0 4 4 15 4 13 19 3 9 4 2 19 21 4 2 9 4 20 2 2 17 7 1 27 17 0 21 18 1 10 5 3 13 3 4 12 6 4 32 8 4 26 21 2 33 27 4 18 21 2 8 24 3 11 27 0 40 26 3 27 20 1 18 23 1 41 43 1 30 8 2 22 27 2 20 11 3 3 17 0 25 23 3 15 15 1 48 16 2 19 5 1 28 17 0 40 11 0 47 52 1 12 19 0 42 33 1 46 52 4 16 19 4 26 22 0 36 37 4 5 53 1 6 6 3 47 56 3 ,
8,61.23750000,64.00000000,58.00000000,'2 3 1 2 1 2 2 1 0 2 2 4 0 4 3 4 4 4 2 2 1 1 4 2 6 6 2 1 3 0 3 3 3 4 10 1 9 0 0 12 5 1 12 5 0 6 8 3 3 18 1 19 14 4 9 6 2 16 6 3 15 15 2 15 0 4 4 15 4 13 19 3 9 4 2 19 21 4 2 9 4 20 2 2 17 7 1 27 8 0 21 18 0 10 5 3 13 3 4 12 6 4 32 8 4 26 21 2 33 27 4 18 21 2 8 24 3 11 27 0 40 26 3 27 20 1 18 23 1 41 43 1 30 8 2 22 27 2 20 11 0 3 17 0 25 23 3 15 15 1 48 16 2 51 5 1 28 17 0 40 11 0 47 52 1 12 19 0 42 33 1 46 52 4 16 19 4 26 22 0 36 37 4 5 53 0 48 6 3 47 56 3 ,
9,61.93750000,66.00000000,58.00000000,'2 1 3 3 0 0 2 2 2 3 3 1 0 4 2 2 2 3 4 1 4 1 0 1 11 12 1 12 5 1 1 6 0 10 12 0 12 10 2 10 6 4 2 10 0 3 11 4 4 15 3 8 7 3 10 3 0 17 2 1 9 17 3 14 18 0 20 4 1 13 18 1 13 24 4 2 12 0 16 25 3 15 3 4 11 25 3 28 10 0 25 8 0 13 4 4 10 18 4 30 31 3 36 35 0 14 20 0 35 22 4 34 11 0 5 29 0 28 36 2 42 37 3 12 37 3 41 17 0 30 8 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 26 47 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 0 30 24 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 0 58 56 4 0 55 2 ,
10,63.03750000,72.00000000,58.00000000,'2 1 3 3 0 0 2 2 2 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 6 0 10 8 0 12 10 2 10 6 4 2 10 0 3 11 4 4 15 3 8 7 3 10 3 0 17 2 1 9 17 3 14 18 0 20 4 1 13 18 1 13 24 4 2 12 0 16 25 3 15 3 4 11 25 3 28 10 0 25 8 3 13 16 2 10 18 4 30 31 3 36 35 0 14 20 0 35 22 4 34 11 0 5 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 8 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 47 0 31 16 2 35 4 4 37 43 0 52 24 4 52 52 0 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 0 58 56 4 0 55 2 ,
11,63.37500000,72.00000000,58.00000000,'2 1 3 3 0 0 2 2 2 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 6 0 10 8 0 12 10 2 10 6 4 2 10 0 3 11 4 4 15 3 8 7 3 10 3 0 17 2 1 9 17 3 14 18 0 20 4 1 13 18 1 13 24 4 2 12 0 16 25 3 15 3 4 11 25 3 28 10 0 25 8 3 13 16 2 10 18 4 30 31 3 36 35 0 14 20 0 35 22 4 34 11 0 5 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 8 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 47 0 31 16 2 35 4 4 37 43 0 52 24 4 52 52 0 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 0 58 56 4 0 55 2 ,
12,63.87500000,72.00000000,58.00000000,'2 1 3 3 0 0 2 2 2 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 6 0 10 8 0 12 10 2 10 6 4 2 10 0 3 11 4 4 15 3 8 7 3 10 3 0 17 2 1 9 17 3 14 18 0 20 4 1 13 18 1 13 24 4 2 12 0 16 25 3 15 3 4 11 25 3 28 10 0 25 8 3 13 16 2 10 18 4 30 31 3 36 35 0 14 20 0 35 22 4 34 11 0 5 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 8 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 47 0 31 16 2 35 4 4 37 43 0 52 24 4 52 52 0 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 0 58 56 4 0 55 2 ,
13,64.21250000,73.00000000,58.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 0 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 0 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
14,64.30000000,73.00000000,58.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 0 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 0 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
15,64.50000000,73.00000000,58.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 0 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 0 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
16,64.72500000,73.00000000,58.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 0 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 0 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
17,64.87500000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 0 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 0 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 52 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
18,65.20000000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
19,65.35000000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
20,65.58750000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
21,66.13750000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
22,66.21250000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
23,66.67500000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
24,66.73750000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
25,66.93750000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
26,66.98750000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
27,67.01250000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
28,67.25000000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
29,67.35000000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
30,67.40000000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
31,67.40000000,73.00000000,60.00000000,'2 1 3 3 0 0 2 2 4 3 3 1 0 4 3 2 2 3 4 1 4 1 0 1 11 12 1 12 2 1 5 12 0 5 8 0 12 10 2 10 6 4 6 10 0 3 11 4 4 15 3 8 1 3 10 3 2 17 2 1 9 17 3 14 18 3 20 4 1 13 18 1 20 24 4 18 12 0 16 25 3 15 3 4 19 28 3 28 10 0 25 8 3 23 16 2 10 18 4 30 31 3 36 35 0 27 20 0 35 22 4 34 11 0 23 29 0 28 36 2 42 37 3 40 37 3 41 29 0 30 27 3 38 11 2 35 11 1 22 40 3 8 34 0 31 43 3 28 5 4 32 48 0 31 16 2 35 4 4 37 43 0 52 33 4 52 52 3 30 25 1 45 57 3 44 40 1 53 60 0 24 40 2 28 46 4 58 56 4 0 55 2 ,
