Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 2.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   2909928808
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,54.27500000,60.00000000,48.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
1,55.40000000,60.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
2,56.10000000,60.00000000,54.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
3,56.92500000,60.00000000,54.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
4,57.37500000,60.00000000,54.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
5,57.96250000,62.00000000,54.00000000,'0 1 4 0 0 1 3 3 1 0 1 3 0 3 0 4 0 3 4 0 3 0 3 4 2 2 1 5 7 1 0 4 4 8 4 0 10 7 0 6 5 0 1 0 3 9 2 2 1 15 2 20 3 0 7 4 1 2 19 1 13 11 2 14 13 2 5 0 0 9 16 3 21 25 0 12 17 2 27 10 1 21 27 0 3 16 4 18 4 1 11 5 0 14 1 4 19 29 0 29 17 3 27 36 3 1 9 1 32 3 4 32 31 2 22 34 4 24 31 3 16 32 2 5 44 2 5 41 4 41 13 3 14 23 0 42 12 3 1 22 4 26 8 4 51 44 3 5 38 4 16 33 2 15 42 4 37 13 1 17 49 1 39 38 2 14 2 1 53 14 1 38 33 0 35 30 4 32 49 1 21 31 3 41 47 1 55 27 2 58 5 2 ,
6,58.16250000,62.00000000,54.00000000,'0 1 4 0 0 0 3 3 1 0 1 3 0 3 4 1 0 3 4 0 3 0 3 4 1 10 1 5 7 1 12 4 4 1 9 2 10 7 2 10 5 0 7 3 3 0 0 2 7 1 2 19 3 2 7 2 1 2 19 1 11 11 2 8 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 11 1 28 2 0 3 16 4 18 4 1 11 5 0 14 1 4 6 17 0 2 17 2 27 14 3 1 9 1 32 19 4 32 1 2 22 34 4 24 31 3 16 7 2 33 44 2 11 41 0 41 28 0 27 23 0 9 38 0 1 32 4 26 8 4 27 28 3 34 38 4 16 7 2 21 42 3 37 48 1 17 49 1 28 48 0 14 2 1 53 57 1 9 0 3 35 30 4 32 21 4 16 8 3 18 47 3 55 15 2 58 5 2 ,
7,58.65000000,62.00000000,55.00000000,'0 1 4 0 0 0 3 3 1 0 1 3 0 3 4 1 0 3 4 0 3 0 3 4 1 10 1 5 7 1 12 4 4 1 9 2 10 7 2 10 5 0 7 3 3 0 0 2 7 1 2 19 3 2 7 2 1 2 19 1 11 11 2 8 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 11 1 28 2 0 3 16 4 18 4 1 11 5 0 14 1 4 6 17 0 2 17 2 27 14 3 1 9 1 32 19 4 32 1 2 22 34 4 24 31 3 16 7 2 33 44 2 11 41 0 41 28 0 27 23 0 9 38 0 1 32 4 26 8 4 27 28 3 34 38 4 16 7 2 21 42 3 37 48 1 17 49 1 28 48 0 14 2 1 53 57 1 9 0 3 35 30 4 32 21 4 16 8 3 18 47 3 55 15 2 58 5 2 ,
8,58.71250000,62.00000000,55.00000000,'0 1 4 0 0 0 3 3 1 0 1 3 0 3 4 1 0 3 4 0 3 0 3 4 1 10 1 5 7 1 12 4 4 1 9 2 10 7 2 10 5 0 7 3 3 0 0 2 7 1 2 19 3 2 7 2 1 2 19 1 11 11 2 8 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 11 1 28 2 0 3 16 4 18 4 1 11 5 0 14 1 4 6 17 0 2 17 2 27 14 3 1 9 1 32 19 4 32 1 2 22 34 4 24 31 3 16 7 2 33 44 2 11 41 0 41 28 0 27 23 0 9 38 0 1 32 4 26 8 4 27 28 3 34 38 4 16 7 2 21 42 3 37 48 1 17 49 1 28 48 0 14 2 1 53 57 1 9 0 3 35 30 4 32 21 4 16 8 3 18 47 3 55 15 2 58 5 2 ,
9,58.88750000,62.00000000,55.00000000,'0 1 4 0 0 0 3 3 1 0 1 3 0 3 4 1 0 3 4 0 3 0 3 4 1 10 1 5 7 1 12 4 4 1 9 2 10 7 2 10 5 0 7 3 3 0 0 2 7 1 2 19 3 2 7 2 1 2 19 1 11 11 2 8 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 11 1 28 2 0 3 16 4 18 4 1 11 5 0 14 1 4 6 17 0 2 17 2 27 14 3 1 9 1 32 19 4 32 1 2 22 34 4 24 31 3 16 7 2 33 44 2 11 41 0 41 28 0 27 23 0 9 38 0 1 32 4 26 8 4 27 28 3 34 38 4 16 7 2 21 42 3 37 48 1 17 49 1 28 48 0 14 2 1 53 57 1 9 0 3 35 30 4 32 21 4 16 8 3 18 47 3 55 15 2 58 5 2 ,
