Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   4039624044
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,54.56250000,58.00000000,50.00000000,'4 1 3 0 4 2 4 1 2 2 3 4 3 1 3 0 2 4 3 4 4 2 4 1 11 4 0 3 10 2 5 2 0 6 5 2 6 4 0 11 9 2 0 10 1 8 10 3 8 2 0 16 15 1 10 19 4 17 11 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 3 18 24 2 15 21 2 5 28 1 18 15 1 25 14 4 8 9 1 20 19 2 32 18 1 28 8 2 11 33 4 14 35 4 27 29 4 14 13 0 5 21 2 19 17 4 12 44 1 20 34 0 22 12 2 26 34 3 44 8 0 14 21 2 20 31 1 8 37 0 38 40 2 34 7 3 50 32 3 15 42 2 1 10 1 47 44 0 44 6 4 25 48 2 23 40 3 19 29 1 27 47 4 0 56 4 43 29 3 53 60 4 48 41 0 10 60 3 ,
1,56.42500000,60.00000000,52.00000000,'2 3 4 3 0 1 3 4 1 3 1 2 0 4 4 4 1 4 3 2 2 4 1 4 2 11 0 7 8 3 11 8 4 8 0 0 9 0 1 0 11 1 12 3 4 0 9 3 4 0 4 16 18 1 9 11 1 10 16 0 3 18 1 10 7 2 10 8 3 0 4 4 6 21 1 11 7 1 9 11 0 5 19 2 23 17 4 21 10 1 8 8 3 10 18 0 2 31 3 22 3 1 34 18 3 34 22 4 14 8 3 1 25 4 19 14 3 35 35 1 18 34 4 27 44 4 32 21 4 10 38 0 20 22 0 8 41 3 12 16 3 16 38 3 51 27 4 19 1 4 13 18 1 8 13 3 16 34 4 45 21 1 12 29 1 34 9 4 27 32 3 34 51 0 29 46 4 0 44 0 45 19 2 40 3 0 41 58 0 35 51 2 ,
2,58.28750000,68.00000000,54.00000000,'4 1 3 0 4 2 4 1 2 2 3 4 3 1 3 0 0 4 3 4 4 2 4 1 11 4 0 3 10 2 5 2 0 6 5 2 6 4 0 11 9 2 0 10 1 8 10 3 8 2 0 16 15 1 10 19 4 17 11 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 3 18 24 2 15 21 2 5 28 1 18 15 1 25 14 4 8 9 1 20 19 2 32 18 1 28 8 2 11 33 4 14 35 4 27 29 4 14 13 2 5 21 2 19 17 4 12 44 1 20 34 4 1 12 2 26 34 3 44 8 2 14 21 2 20 31 1 8 37 0 38 40 2 34 7 3 50 32 3 15 42 2 1 10 1 47 44 0 44 6 4 25 48 2 23 40 3 19 29 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
3,59.61250000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 3 3 1 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 3 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 24 2 25 21 2 7 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 10 2 42 48 1 47 44 0 44 6 4 35 48 2 23 16 3 19 42 0 27 47 4 10 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
4,60.66250000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 14 2 25 21 2 5 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 42 2 14 48 1 47 44 0 44 6 1 35 48 2 23 40 3 19 42 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
5,61.16250000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 14 2 25 21 2 5 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 42 2 14 48 1 47 44 0 44 6 1 35 48 2 23 40 3 19 42 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
6,61.37500000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 14 2 25 21 2 5 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 42 2 14 48 1 47 44 0 44 6 1 35 48 2 23 40 3 19 42 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
7,61.93750000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 14 2 25 21 2 5 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 42 2 14 48 1 47 44 0 44 6 1 35 48 2 23 40 3 19 42 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
8,62.06250000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 14 2 25 21 2 5 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 42 2 14 48 1 47 44 0 44 6 1 35 48 2 23 40 3 19 42 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
9,62.71250000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 11 13 2 20 0 4 18 14 2 25 21 2 5 28 1 18 15 3 25 14 4 23 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 14 21 2 26 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 38 2 20 31 1 8 37 0 38 40 2 47 41 3 50 52 3 15 42 2 14 48 1 47 44 0 44 6 1 35 48 2 23 40 3 19 42 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
10,62.91250000,72.00000000,56.00000000,'4 1 3 0 4 2 4 2 2 2 3 4 3 2 3 0 0 4 3 4 4 4 4 1 11 11 0 3 10 2 8 2 0 6 5 0 6 0 0 11 9 2 0 10 1 8 10 0 8 14 0 16 15 1 10 19 4 17 15 4 12 16 0 13 13 4 13 12 2 12 13 2 20 0 3 18 24 2 25 21 2 5 28 1 27 15 3 25 14 4 8 9 1 20 19 2 32 18 1 28 8 2 16 33 4 25 35 4 27 29 4 14 13 2 5 21 2 6 17 4 40 44 1 39 34 4 1 12 2 38 34 3 44 8 2 14 21 2 20 31 1 8 3 0 38 40 2 34 41 3 50 52 3 15 42 2 1 10 1 47 44 0 44 6 1 35 48 2 23 40 3 19 29 1 27 47 4 53 56 4 43 29 3 53 60 4 48 41 0 10 60 1 ,
