Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   4040884544
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,56.20000000,66.00000000,52.00000000,'4 0 2 2 0 4 2 2 1 1 4 0 4 3 0 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 2 4 7 8 3 6 3 2 0 16 0 12 1 1 20 3 1 18 4 2 18 3 0 16 18 4 4 5 0 14 4 3 25 7 2 8 17 2 15 23 1 1 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 15 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 2 20 43 3 28 38 3 39 14 4 8 30 0 3 18 4 2 39 2 1 34 0 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 19 3 5 44 0 16 11 2 59 7 0 45 17 4 41 30 2 ,
1,60.10000000,70.00000000,54.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 2 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 3 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 1 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 15 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 9 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 19 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
2,61.63750000,70.00000000,54.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 2 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 3 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 1 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 15 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 9 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 19 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
3,62.92500000,76.00000000,54.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 2 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 0 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 1 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 9 4 2 39 2 1 34 3 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 19 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
4,63.51250000,76.00000000,56.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 2 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 1 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 9 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 19 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
5,64.26250000,76.00000000,58.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 11 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 27 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 18 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 31 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
6,64.46250000,76.00000000,60.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 11 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 27 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 18 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 31 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
7,64.80000000,76.00000000,60.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 11 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 27 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 18 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 31 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
8,65.21250000,76.00000000,60.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 11 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 27 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 18 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 31 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
9,65.62500000,76.00000000,60.00000000,'4 0 2 2 0 4 2 2 1 0 4 0 4 3 4 0 2 2 4 3 4 3 4 4 7 11 2 8 9 2 10 1 0 12 5 4 10 9 1 12 11 4 7 8 3 3 3 0 0 16 0 12 1 0 20 3 1 18 4 2 18 8 1 16 18 4 4 5 1 14 4 3 25 7 2 8 17 2 15 23 1 27 24 4 9 23 0 22 27 4 28 24 2 26 9 1 22 3 2 13 33 2 11 2 4 34 9 1 14 7 1 11 1 4 13 33 2 20 36 3 24 40 0 20 43 3 28 38 4 39 14 4 8 30 0 3 18 4 2 39 2 1 34 2 14 12 1 2 19 3 36 30 4 28 0 0 20 44 4 40 41 3 2 0 1 49 13 3 9 39 4 47 12 4 42 31 3 5 44 0 27 11 2 59 7 2 45 17 4 41 30 2 ,
