Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   4038396744
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,55.15000000,64.00000000,48.00000000,'4 0 2 3 4 0 2 2 2 1 4 2 0 3 1 1 0 4 4 4 0 1 2 3 7 6 2 11 4 0 4 6 0 1 4 0 11 3 4 0 7 3 0 0 0 2 4 0 0 10 0 13 8 0 14 20 3 7 0 4 7 4 4 14 15 1 6 9 3 8 9 0 12 7 0 24 0 4 15 23 3 27 11 2 28 28 4 26 3 2 16 25 4 18 27 0 16 22 4 11 15 2 24 1 0 6 16 3 17 1 0 24 20 4 5 13 0 15 28 0 41 23 3 31 43 4 3 14 1 39 34 2 2 36 1 36 8 0 19 40 1 20 29 2 12 44 4 1 48 0 4 14 3 31 17 4 28 15 4 5 9 4 43 47 0 27 42 0 18 7 3 13 56 0 57 14 3 42 56 4 7 50 2 18 6 4 59 43 3 25 41 1 ,
1,56.15000000,64.00000000,50.00000000,'4 0 2 3 4 0 2 2 2 1 4 2 0 3 1 1 0 4 4 4 0 1 2 3 7 6 2 11 4 0 4 6 0 1 4 0 11 3 4 0 7 3 0 0 0 2 4 0 0 10 0 13 8 0 14 20 3 7 0 4 7 4 4 14 15 1 6 9 3 8 9 0 12 7 0 24 0 4 15 23 3 27 11 2 28 28 4 26 3 2 16 25 4 18 27 0 16 22 4 11 15 2 24 1 0 6 16 3 17 1 0 24 20 4 5 13 0 15 28 0 41 23 3 31 43 4 3 14 1 39 34 2 2 36 1 36 8 0 19 40 1 20 29 2 12 44 4 1 48 0 4 14 3 31 17 4 28 15 4 5 9 4 43 47 0 27 42 0 18 7 3 13 56 0 57 14 3 42 56 4 7 50 2 18 6 4 59 43 3 25 41 1 ,
2,57.40000000,64.00000000,52.00000000,'4 0 2 3 4 0 2 2 2 1 4 2 0 3 1 1 0 4 4 4 0 1 2 3 7 6 2 11 4 0 4 6 0 1 4 0 11 3 4 0 7 3 0 0 0 2 4 0 0 10 0 13 8 0 14 20 3 7 0 4 7 4 4 14 15 1 6 9 3 8 9 0 12 7 0 24 0 4 15 23 3 27 11 2 28 28 4 26 3 2 16 25 4 18 27 0 16 22 4 11 15 2 24 1 0 6 16 3 17 1 0 24 20 4 5 13 0 15 28 0 41 23 3 31 43 4 3 14 1 39 34 2 2 36 1 36 8 0 19 40 1 20 29 2 12 44 4 1 48 0 4 14 3 31 17 4 28 15 4 5 9 4 43 47 0 27 42 0 18 7 3 13 56 0 57 14 3 42 56 4 7 50 2 18 6 4 59 43 3 25 41 1 ,
3,59.40000000,68.00000000,54.00000000,'1 1 1 2 1 1 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 6 4 7 12 3 10 12 2 6 7 2 4 8 0 9 10 3 0 12 2 8 1 1 0 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 6 24 3 20 27 1 17 23 3 23 28 0 10 21 1 27 12 4 0 26 4 8 12 3 10 2 3 19 2 3 9 13 0 14 29 3 4 36 2 5 8 3 0 22 0 25 20 4 15 35 4 0 12 0 2 22 0 40 0 0 13 25 4 40 43 3 4 26 3 52 35 4 49 10 2 8 33 3 52 35 4 19 20 1 32 32 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 51 37 2 22 59 1 18 15 2 ,
4,59.87500000,68.00000000,54.00000000,'1 1 1 2 1 0 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 11 4 7 12 3 10 12 2 6 7 2 4 8 3 9 10 3 0 12 2 8 1 1 17 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 18 24 3 20 27 3 17 23 3 23 28 0 27 21 1 27 12 4 9 26 4 8 35 3 10 2 3 19 33 3 36 13 0 33 29 3 4 36 2 5 26 3 31 22 0 25 20 4 15 35 4 14 37 0 24 22 3 40 0 0 13 25 4 40 43 3 43 26 3 52 35 4 49 42 2 8 33 3 52 35 4 19 20 2 32 47 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 57 37 0 22 59 1 38 15 2 ,
5,60.30000000,70.00000000,56.00000000,'1 1 1 2 1 1 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 6 4 7 12 3 10 12 2 6 7 2 4 8 0 9 10 3 0 12 2 8 2 1 0 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 6 24 3 20 27 1 17 23 3 23 28 0 10 21 1 27 12 4 0 26 4 8 12 3 10 2 3 19 2 3 9 13 0 14 29 3 4 36 2 5 8 3 0 22 0 25 20 4 15 35 4 0 12 0 2 22 0 40 0 0 13 25 4 40 43 3 4 26 3 52 35 4 49 10 2 8 33 3 52 35 4 19 20 1 32 32 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 51 37 2 22 59 1 18 15 2 ,
6,61.20000000,70.00000000,56.00000000,'1 1 1 2 1 1 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 6 4 7 12 3 10 12 2 6 7 2 4 8 0 9 10 3 0 12 2 8 2 1 0 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 6 24 3 20 27 1 17 23 3 23 28 0 10 21 1 27 12 4 0 26 4 8 12 3 10 2 3 19 2 3 9 13 0 14 29 3 4 36 2 5 8 3 0 22 0 25 20 4 15 35 4 0 12 0 2 22 0 40 0 0 13 25 4 40 43 3 4 26 3 52 35 4 49 10 2 8 33 3 52 35 4 19 20 1 32 32 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 51 37 2 22 59 1 18 15 2 ,
7,61.35000000,70.00000000,56.00000000,'1 1 1 2 1 1 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 6 4 7 12 3 10 12 2 6 7 2 4 8 0 9 10 3 0 12 2 8 2 1 0 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 6 24 3 20 27 1 17 23 3 23 28 0 10 21 1 27 12 4 0 26 4 8 12 3 10 2 3 19 2 3 9 13 0 14 29 3 4 36 2 5 8 3 0 22 0 25 20 4 15 35 4 0 12 0 2 22 0 40 0 0 13 25 4 40 43 3 4 26 3 52 35 4 49 10 2 8 33 3 52 35 4 19 20 1 32 32 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 51 37 2 22 59 1 18 15 2 ,
8,61.45000000,70.00000000,56.00000000,'1 1 1 2 1 1 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 6 4 7 12 3 10 12 2 6 7 2 4 8 0 9 10 3 0 12 2 8 2 1 0 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 6 24 3 20 27 1 17 23 3 23 28 0 10 21 1 27 12 4 0 26 4 8 12 3 10 2 3 19 2 3 9 13 0 14 29 3 4 36 2 5 8 3 0 22 0 25 20 4 15 35 4 0 12 0 2 22 0 40 0 0 13 25 4 40 43 3 4 26 3 52 35 4 49 10 2 8 33 3 52 35 4 19 20 1 32 32 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 51 37 2 22 59 1 18 15 2 ,
9,62.22500000,70.00000000,56.00000000,'1 1 1 2 1 1 3 4 4 3 1 3 2 0 4 2 3 4 4 1 4 3 2 2 11 6 4 7 12 3 10 12 2 6 7 2 4 8 0 9 10 3 0 12 2 8 2 1 0 19 1 14 14 1 11 15 2 7 11 1 14 2 4 4 13 3 16 19 4 10 5 2 18 15 3 6 24 3 20 27 1 17 23 3 23 28 0 10 21 1 27 12 4 0 26 4 8 12 3 10 2 3 19 2 3 9 13 0 14 29 3 4 36 2 5 8 3 0 22 0 25 20 4 15 35 4 0 12 0 2 22 0 40 0 0 13 25 4 40 43 3 4 26 3 52 35 4 49 10 2 8 33 3 52 35 4 19 20 1 32 32 4 49 13 2 21 37 4 57 57 3 4 9 1 23 60 4 29 58 1 60 33 2 51 37 2 22 59 1 18 15 2 ,
