Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   4041004544
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,55.38750000,60.00000000,50.00000000,'3 4 1 4 2 0 2 2 0 2 0 2 3 0 3 0 1 2 3 4 0 1 3 3 10 4 4 1 4 0 7 5 4 7 7 2 9 0 0 6 4 3 8 8 4 11 4 4 16 4 1 10 4 2 19 20 3 14 18 3 0 4 4 13 19 1 1 3 1 14 7 2 1 12 2 10 27 2 19 8 3 28 27 4 24 5 2 3 27 2 22 6 3 12 13 4 6 19 4 21 9 3 3 3 1 5 33 1 6 1 4 33 25 3 28 9 4 20 18 2 43 3 4 3 12 0 32 27 1 22 25 0 44 21 2 32 40 3 17 11 4 37 2 3 8 9 0 3 49 3 46 31 3 21 37 4 24 17 0 38 22 2 51 15 3 19 35 2 7 7 1 37 59 4 58 40 1 25 9 3 13 43 3 31 12 4 52 38 1 18 32 2 ,
1,56.40000000,60.00000000,53.00000000,'3 4 1 4 2 0 2 2 0 2 0 2 3 0 3 0 1 2 3 4 0 1 3 3 10 4 4 1 4 0 7 5 4 7 7 2 9 0 0 6 4 3 8 8 4 11 4 4 16 4 1 10 4 2 19 20 3 14 18 3 0 4 4 13 19 1 1 3 1 14 7 2 1 12 2 10 27 2 19 8 3 28 27 4 24 5 2 3 27 2 22 6 3 12 13 4 6 19 4 21 9 3 3 3 1 5 33 1 6 1 4 33 25 3 28 9 4 20 18 2 43 3 4 3 12 0 32 27 1 22 25 0 44 21 2 32 40 3 17 11 4 37 2 3 8 9 0 3 49 3 46 31 3 21 37 4 24 17 0 38 22 2 51 15 3 19 35 2 7 7 1 37 59 4 58 40 1 25 9 3 13 43 3 31 12 4 52 38 1 18 32 2 ,
2,57.81250000,61.00000000,54.00000000,'3 4 4 1 0 1 0 3 2 2 3 0 0 0 0 0 1 1 2 0 2 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 0 3 4 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 4 20 3 19 2 1 0 27 1 2 26 4 1 20 4 10 9 2 1 20 0 0 17 1 18 5 1 3 22 2 15 10 0 5 2 2 23 24 3 25 27 1 31 19 0 6 11 2 36 10 3 17 16 3 20 34 1 32 31 2 14 26 2 29 19 1 9 19 0 13 0 4 37 42 4 35 35 2 11 3 4 28 52 0 52 13 3 26 11 3 12 26 2 6 4 0 1 26 4 0 12 4 27 20 0 17 24 0 35 22 0 34 18 0 24 54 0 23 0 1 8 23 1 48 18 2 ,
3,59.52500000,65.00000000,54.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 3 1 1 2 3 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 4 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 4 20 3 19 2 1 0 27 1 2 26 4 1 20 4 10 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 10 0 5 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 26 42 4 35 35 2 11 3 4 28 52 0 52 13 3 26 11 3 12 26 2 6 34 0 1 26 4 36 40 4 58 20 0 17 24 0 35 22 0 56 18 3 24 54 2 23 0 1 52 54 1 48 18 2 ,
4,60.28750000,65.00000000,54.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 3 1 1 2 3 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 4 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 4 20 3 19 2 1 0 27 1 2 26 4 1 20 4 10 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 10 0 5 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 26 42 4 35 35 2 11 3 4 28 52 0 52 13 3 26 11 3 12 26 2 6 34 0 1 26 4 36 40 4 58 20 0 17 24 0 35 22 0 56 18 3 24 54 2 23 0 1 52 54 1 48 18 2 ,
5,61.30000000,65.00000000,54.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 4 1 1 2 4 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 11 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 12 20 3 19 2 1 13 27 1 2 26 4 1 20 4 2 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 30 0 10 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 37 42 4 35 6 2 11 23 4 28 52 0 52 1 3 26 12 3 12 26 2 6 34 0 1 26 4 11 43 4 58 20 0 17 24 0 35 22 0 56 18 0 24 54 0 23 0 1 8 35 1 48 18 2 ,
6,61.68750000,65.00000000,56.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 4 1 1 2 4 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 11 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 12 20 3 19 2 1 13 27 1 2 26 4 1 20 4 2 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 30 0 10 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 37 42 4 35 6 2 11 23 4 28 52 0 52 1 3 26 12 3 12 26 2 6 34 0 1 26 4 11 43 4 58 20 0 17 24 0 35 22 0 56 18 0 24 54 0 23 0 1 8 35 1 48 18 2 ,
7,62.13750000,65.00000000,56.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 4 1 1 2 4 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 11 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 12 20 3 19 2 1 13 27 1 2 26 4 1 20 4 2 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 30 0 10 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 37 42 4 35 6 2 11 23 4 28 52 0 52 1 3 26 12 3 12 26 2 6 34 0 1 26 4 11 43 4 58 20 0 17 24 0 35 22 0 56 18 0 24 54 0 23 0 1 8 35 1 48 18 2 ,
8,62.18750000,65.00000000,56.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 4 1 1 2 4 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 11 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 12 20 3 19 2 1 13 27 1 2 26 4 1 20 4 2 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 30 0 10 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 37 42 4 35 6 2 11 23 4 28 52 0 52 1 3 26 12 3 12 26 2 6 34 0 1 26 4 11 43 4 58 20 0 17 24 0 35 22 0 56 18 0 24 54 0 23 0 1 8 35 1 48 18 2 ,
9,62.58750000,65.00000000,58.00000000,'3 4 4 1 0 1 3 3 2 2 3 0 0 0 4 4 1 1 2 4 0 0 2 0 8 4 3 2 2 2 8 1 1 9 3 1 12 12 2 12 3 0 10 6 0 2 3 3 11 1 4 1 3 2 9 6 2 0 20 2 7 16 2 16 10 0 12 20 3 19 2 1 13 27 1 2 26 4 1 20 4 2 9 2 13 20 0 0 17 1 18 5 1 3 22 2 15 30 0 10 2 2 23 31 3 25 27 1 31 19 0 6 11 2 36 10 3 26 16 3 20 34 1 32 31 2 5 26 2 29 19 1 37 19 0 13 0 4 37 42 4 35 6 2 11 23 4 28 52 0 52 1 3 26 12 3 12 26 2 6 34 0 1 26 4 11 43 4 58 20 0 17 24 0 35 22 0 56 18 0 24 54 0 23 0 1 8 35 1 48 18 2 ,
