Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   4037051244
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,57.48750000,64.00000000,50.00000000,'3 4 4 3 1 2 0 4 3 4 1 1 2 1 3 1 0 4 2 0 3 2 0 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 3 2 8 2 18 11 3 0 1 3 17 0 2 6 13 2 14 23 1 9 12 2 12 5 0 26 5 3 23 2 0 15 19 1 26 28 4 28 33 4 2 27 3 8 30 1 12 5 1 4 35 1 11 35 2 25 1 1 24 16 3 41 14 0 30 10 0 22 27 2 3 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 0 4 50 3 29 32 1 33 13 3 12 15 1 39 33 0 44 20 0 24 26 3 31 25 1 1 5 4 40 4 2 18 29 1 25 35 1 55 59 0 34 47 0 ,
1,60.42500000,72.00000000,56.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 1 3 1 0 4 2 0 3 2 0 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 3 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 2 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 1 11 35 2 25 1 1 24 16 3 41 14 0 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
2,61.96250000,72.00000000,56.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
3,63.86250000,72.00000000,56.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
4,64.88750000,72.00000000,58.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
5,65.77500000,72.00000000,58.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
6,65.92500000,72.00000000,58.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
7,66.03750000,72.00000000,58.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
8,66.18750000,72.00000000,58.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 0 3 1 0 4 2 0 3 3 1 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 0 13 5 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 4 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 2 11 35 2 25 1 1 24 16 3 41 14 4 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 31 25 1 1 5 4 40 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
9,66.88750000,74.00000000,60.00000000,'3 4 4 3 1 2 0 0 3 4 1 1 2 1 3 1 0 4 2 0 3 2 0 1 2 7 3 11 10 2 12 8 4 3 1 2 8 6 2 0 9 2 1 3 2 4 9 0 9 8 1 3 12 3 13 10 1 10 10 4 11 17 0 2 8 0 18 11 3 0 1 3 17 0 2 15 13 2 14 23 1 9 12 0 12 5 0 26 5 3 23 2 0 15 19 1 26 28 4 11 33 4 2 27 3 8 30 1 12 5 1 4 35 1 11 35 2 25 1 1 24 16 3 41 14 0 30 10 0 42 27 2 0 31 3 13 12 4 18 1 2 2 42 3 52 3 1 12 1 3 4 50 3 29 32 4 33 13 3 12 15 1 39 33 2 44 20 3 24 26 1 51 25 1 1 5 4 17 4 2 18 29 1 34 35 1 55 59 0 34 47 3 ,
