Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   300
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   8
             Seed:,   2230146912
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,55.52000000,61.00000000,50.00000000,'2 4 1 2 4 0 4 2 1 4 1 4 0 3 0 3 1 3 1 2 1 1 4 1 1 3 3 10 8 4 3 8 1 7 3 1 12 7 4 11 6 2 6 0 1 5 8 2 10 7 3 15 12 4 2 15 4 20 9 1 18 19 4 1 17 2 4 4 3 0 10 1 22 9 0 3 28 1 2 3 0 13 24 4 10 15 2 9 17 2 11 24 2 23 17 4 6 23 4 8 22 1 4 8 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 4 44 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 5 1 23 37 3 38 0 3 32 28 2 33 14 3 17 47 3 39 47 1 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 44 44 1 34 57 4 34 24 1 46 29 0 42 56 2 ,
1,57.60666667,64.00000000,52.00000000,'2 4 1 2 4 0 4 2 1 4 1 4 0 3 3 3 1 3 1 2 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 12 7 4 11 6 0 6 7 1 8 8 3 10 7 3 15 12 4 2 15 4 20 15 1 18 19 4 1 17 2 15 4 3 0 10 1 22 9 3 3 28 1 2 3 0 13 24 4 10 15 2 22 17 2 11 24 2 23 17 4 6 23 0 8 22 1 4 8 4 26 21 4 21 30 4 8 11 0 17 21 3 4 34 0 44 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 38 0 3 32 32 4 33 14 1 17 47 3 39 47 1 43 19 1 28 37 1 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 44 44 0 34 57 4 34 24 1 46 29 0 42 56 2 ,
2,58.38333333,64.00000000,54.00000000,'2 4 1 2 4 0 4 2 1 4 1 4 0 3 3 3 1 3 1 2 1 1 4 1 1 3 3 10 9 4 3 8 0 7 3 1 12 7 4 11 6 0 6 0 1 8 8 3 10 7 3 15 12 4 2 15 4 20 9 1 18 19 4 1 17 2 15 4 3 0 10 1 22 9 3 3 28 1 2 3 0 13 24 4 10 15 2 9 17 2 11 24 2 23 17 4 6 23 4 8 22 1 4 35 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 0 44 12 4 1 1 2 32 18 3 22 30 3 0 24 2 24 27 1 23 37 3 38 0 3 32 32 4 33 14 1 17 47 3 39 47 1 43 19 1 28 37 1 34 5 1 8 47 4 51 58 1 48 45 1 42 21 4 44 44 0 34 57 4 34 24 1 46 29 0 42 56 2 ,
3,59.37333333,66.00000000,56.00000000,'2 4 1 2 4 0 4 2 1 4 1 4 0 3 3 3 4 3 1 2 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 12 7 4 11 6 0 6 7 1 8 8 3 10 7 3 15 12 4 2 15 4 20 15 1 18 19 4 1 17 2 15 16 3 0 10 1 22 9 0 3 28 1 2 3 4 13 24 4 10 15 2 22 17 2 11 24 2 23 17 4 6 23 4 8 22 1 4 8 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 0 39 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 38 0 3 32 32 4 33 14 1 17 47 3 39 47 1 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 44 44 1 34 57 4 34 24 1 46 29 0 42 56 2 ,
4,60.08333333,66.00000000,56.00000000,'2 4 1 2 4 0 4 2 1 4 1 4 0 3 3 3 4 3 1 2 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 12 7 4 11 6 0 6 7 1 8 8 3 10 7 3 7 12 4 2 15 4 20 15 1 18 19 4 1 17 2 15 16 3 0 10 1 22 9 0 3 28 1 2 3 4 13 24 4 10 15 2 22 17 2 11 24 2 23 17 4 6 23 4 8 22 1 3 8 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 0 39 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 38 0 3 32 32 4 33 14 1 17 47 3 39 47 1 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 44 44 1 34 57 4 34 24 1 46 29 0 42 56 2 ,
5,60.57666667,66.00000000,56.00000000,'4 4 1 2 4 0 4 2 1 4 1 4 0 3 3 3 4 3 1 2 1 1 4 1 1 3 3 10 8 0 3 8 0 7 3 1 12 7 4 11 6 0 6 7 1 8 0 3 10 7 3 7 12 4 2 15 4 20 15 1 18 19 4 1 17 2 15 16 3 0 10 1 22 9 0 3 28 1 2 3 4 13 24 4 10 15 2 13 17 2 11 24 2 23 17 4 6 23 4 8 22 1 3 8 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 2 44 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 39 0 3 32 32 4 33 14 1 17 47 3 39 47 1 29 19 1 28 37 0 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 58 44 1 34 57 4 34 24 1 46 29 0 42 57 2 ,
6,61.26333333,70.00000000,56.00000000,'2 4 1 2 4 4 4 2 1 4 1 4 0 3 3 3 4 3 1 4 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 8 7 4 11 6 0 6 7 1 8 8 3 10 7 3 7 12 4 2 15 4 20 15 1 18 19 4 1 17 2 15 16 3 0 10 1 22 9 0 3 28 1 2 3 4 13 24 4 10 15 2 22 17 2 11 24 2 23 17 4 6 23 4 8 22 1 3 8 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 0 39 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 38 0 3 32 32 4 33 14 1 17 47 3 39 47 1 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 44 44 1 34 57 4 29 24 1 46 29 0 42 56 2 ,
7,61.56333333,70.00000000,56.00000000,'2 4 1 2 4 4 4 2 1 4 1 4 0 3 3 3 4 3 1 4 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 8 7 4 11 6 0 6 7 1 8 0 3 10 7 3 7 12 4 2 15 4 20 15 1 18 19 4 1 17 2 15 16 3 0 10 1 22 9 0 3 28 1 2 3 4 13 24 4 10 15 2 22 17 2 11 24 2 23 17 4 6 23 4 8 21 1 3 8 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 2 44 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 39 0 3 32 32 4 33 14 1 17 47 3 39 47 2 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 30 45 1 42 21 4 58 44 1 34 57 4 29 24 1 46 29 0 42 57 2 ,
8,62.09666667,70.00000000,56.00000000,'2 4 1 2 4 4 4 2 1 4 1 4 0 3 3 3 4 3 1 4 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 8 7 4 11 6 0 6 7 1 8 8 3 10 7 3 7 12 4 2 15 4 20 15 1 18 19 4 1 17 2 7 16 3 0 10 1 22 9 3 3 28 1 2 3 4 13 24 4 10 15 2 22 17 2 11 24 2 23 17 1 6 23 4 8 21 1 3 35 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 2 44 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 39 0 3 32 32 4 33 14 1 17 47 3 39 47 2 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 48 45 1 42 21 4 58 44 1 34 57 4 29 24 1 46 29 0 42 57 2 ,
9,62.32000000,70.00000000,56.00000000,'2 4 1 2 4 4 4 2 1 4 1 4 0 3 3 3 4 3 1 4 1 1 4 1 1 3 3 10 8 4 3 8 0 7 3 1 8 7 4 11 6 0 6 7 1 8 8 3 10 7 3 7 12 4 2 15 4 20 15 1 18 19 4 1 17 2 7 16 3 0 10 1 22 9 3 3 28 1 2 3 4 13 24 4 10 15 2 22 17 2 11 24 2 23 17 1 6 23 4 8 21 1 3 35 4 26 21 4 21 30 4 8 11 0 30 21 3 4 34 2 44 12 4 1 1 2 32 18 3 22 30 3 14 24 2 24 27 1 23 37 3 39 0 3 32 32 4 33 14 1 17 47 3 39 47 2 43 19 1 28 37 0 34 5 1 8 47 4 51 58 1 48 45 1 42 21 4 58 44 1 34 57 4 29 24 1 46 29 0 42 57 2 ,
