Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   300
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 1.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   4244230028
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,53.14666667,60.00000000,48.00000000,'4 1 4 0 3 1 2 0 1 1 4 1 3 3 4 3 1 3 3 3 4 0 3 1 4 12 0 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 0 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 3 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 14 3 29 43 4 19 5 4 40 11 4 44 34 3 1 30 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 7 41 0 20 25 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 2 31 48 4 51 1 4 13 50 3 56 5 1 7 42 1 ,
1,55.41666667,64.00000000,50.00000000,'1 3 3 3 1 1 2 0 3 4 2 3 0 1 4 1 4 2 0 3 4 3 0 1 4 3 1 10 8 4 6 12 3 4 6 4 5 0 3 8 1 2 12 3 2 8 11 3 2 20 4 9 5 4 8 9 2 18 16 3 7 12 3 15 6 0 9 17 3 17 9 1 21 26 0 14 4 1 22 18 3 11 19 4 23 22 2 6 13 1 3 7 4 8 5 4 21 12 4 32 12 4 3 11 0 13 11 2 1 22 2 14 8 4 32 17 2 11 16 2 40 41 1 12 37 0 29 6 1 43 7 4 40 3 3 25 7 3 27 28 2 34 31 3 29 12 4 17 46 3 42 48 1 23 26 2 50 14 4 10 40 2 3 27 0 4 14 4 13 31 0 53 38 0 20 45 4 52 10 0 16 37 0 9 24 1 29 10 2 21 32 1 ,
2,56.86333333,64.00000000,50.00000000,'1 3 4 4 0 0 4 1 1 4 2 4 2 2 3 0 0 1 0 2 2 1 0 4 1 0 3 8 1 4 1 7 3 3 9 3 4 12 2 1 3 4 8 0 4 1 4 0 4 6 4 19 16 3 7 4 4 18 17 2 14 4 3 7 1 1 10 18 1 17 12 3 23 26 4 8 4 4 24 9 0 17 23 4 4 15 3 10 6 2 2 15 4 12 22 1 19 36 2 0 10 2 4 29 0 26 24 0 29 16 0 18 23 1 8 4 1 12 35 1 34 21 1 39 18 4 28 3 0 24 44 3 29 24 2 1 6 3 31 8 2 14 36 4 6 5 3 16 42 1 52 16 3 39 23 0 13 47 0 45 21 0 40 45 3 51 5 0 17 57 2 52 60 0 27 21 4 37 12 3 17 47 3 51 44 1 52 11 4 6 33 1 ,
3,57.87000000,76.00000000,50.00000000,'4 1 4 0 3 1 2 0 1 1 4 1 3 3 4 3 1 3 3 3 4 0 1 1 4 12 0 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 1 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 36 3 29 43 4 19 5 4 40 11 4 44 34 3 1 43 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 25 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 1 7 42 1 ,
4,58.41333333,76.00000000,54.00000000,'4 1 4 0 3 1 2 0 1 1 4 1 3 3 4 3 1 3 3 3 4 0 1 1 4 12 0 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 1 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 36 3 29 43 4 19 5 4 40 11 4 44 34 3 1 43 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 25 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 1 7 42 1 ,
5,58.90333333,76.00000000,54.00000000,'4 1 4 0 3 1 2 0 1 1 4 1 3 3 4 3 1 3 3 3 4 0 1 1 4 12 0 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 1 3 12 2 12 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 36 3 29 43 4 19 5 4 40 11 4 44 34 3 1 43 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 25 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 1 7 42 1 ,
6,59.41000000,76.00000000,54.00000000,'4 1 4 4 3 1 2 0 1 1 4 1 3 3 0 3 1 3 3 3 4 0 3 1 4 12 3 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 0 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 14 3 29 43 4 19 5 4 40 11 4 44 34 3 1 30 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 8 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 2 7 42 1 ,
7,59.64666667,76.00000000,54.00000000,'4 1 4 4 3 1 2 0 1 1 4 1 3 3 0 3 1 3 3 3 4 0 3 1 4 12 3 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 0 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 14 3 29 43 4 19 5 4 40 11 4 44 34 3 1 30 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 8 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 2 7 42 1 ,
8,60.07000000,76.00000000,54.00000000,'4 1 4 4 3 1 2 0 1 1 4 1 3 3 0 3 1 3 3 3 4 0 3 1 4 12 3 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 0 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 14 3 29 43 4 19 5 4 40 11 4 44 34 3 1 30 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 8 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 2 7 42 1 ,
9,60.37000000,76.00000000,54.00000000,'4 1 4 4 3 1 2 0 1 1 4 1 3 3 0 3 1 3 3 3 4 0 3 1 4 12 3 5 1 3 2 11 3 7 10 0 0 7 1 2 4 4 10 7 4 2 2 4 17 16 2 18 14 1 20 12 0 3 12 2 0 3 1 19 20 4 15 16 3 12 0 2 3 28 0 10 18 4 0 2 0 22 19 2 0 4 2 27 20 1 21 26 2 16 14 4 1 25 3 36 6 1 8 14 4 29 34 1 2 15 4 7 34 1 5 10 1 12 14 3 29 43 4 19 5 4 40 11 4 44 34 3 1 30 3 7 33 1 1 40 4 21 30 0 18 2 2 34 21 3 15 41 0 20 8 2 40 2 3 23 33 1 21 1 1 44 51 1 7 34 0 27 26 1 17 46 4 31 48 4 51 1 4 13 50 3 56 5 2 7 42 1 ,
