Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 2.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   4065997544
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,54.27500000,60.00000000,48.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
1,56.37500000,60.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
2,57.28750000,62.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 1 10 13 2 12 9 1 7 15 2 5 15 4 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 37 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 59 0 31 25 2 19 20 2 ,
3,57.52500000,62.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 1 10 13 2 12 9 1 7 15 2 5 15 4 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 37 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 59 0 31 25 2 19 20 2 ,
4,57.57500000,62.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 1 10 13 2 12 9 1 7 15 2 5 15 4 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 37 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 59 0 31 25 2 19 20 2 ,
5,58.15000000,64.00000000,52.00000000,'0 0 0 4 2 0 3 3 4 4 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 4 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 26 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 28 1 2 0 27 4 0 11 1 39 18 2 30 19 3 20 43 0 42 22 3 46 9 1 14 40 3 37 13 1 48 9 1 5 56 0 60 23 2 54 36 4 24 22 1 10 23 2 58 59 0 31 25 2 19 20 2 ,
6,58.67500000,64.00000000,52.00000000,'0 0 0 4 2 0 3 3 4 4 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 4 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 26 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 28 1 2 0 27 4 0 11 1 39 18 2 30 19 3 20 43 0 42 22 3 46 9 1 14 40 3 37 13 1 48 9 1 5 56 0 60 23 2 54 36 4 24 22 1 10 23 2 58 59 0 31 25 2 19 20 2 ,
7,58.92500000,64.00000000,56.00000000,'0 0 0 4 2 0 3 3 4 4 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 4 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 26 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 28 1 2 0 27 4 0 11 1 39 18 2 30 19 3 20 43 0 42 22 3 46 9 1 14 40 3 37 13 1 48 9 1 5 56 0 60 23 2 54 36 4 24 22 1 10 23 2 58 59 0 31 25 2 19 20 2 ,
8,59.07500000,66.00000000,56.00000000,'0 0 0 4 2 0 3 3 4 1 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 0 3 4 2 7 2 1 1 17 1 15 2 4 20 2 4 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 26 15 0 15 18 2 2 24 2 13 18 4 11 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 20 1 2 0 27 4 0 11 1 3 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 14 13 1 48 9 1 5 56 0 60 23 2 54 36 4 24 22 1 10 23 2 44 59 0 31 25 2 19 20 2 ,
9,59.20000000,66.00000000,56.00000000,'0 0 0 4 2 0 3 3 4 1 4 2 0 1 2 1 2 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 0 3 4 2 7 2 1 1 17 1 15 2 4 20 2 4 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 26 15 0 15 18 2 2 24 2 13 18 4 11 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 0 26 40 4 1 1 3 20 1 2 0 27 4 0 11 1 3 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 14 13 1 48 9 1 5 56 0 60 23 2 54 36 4 24 22 1 10 23 2 44 59 0 31 25 2 19 20 2 ,
