Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/4bit_full_adder.dta
   Population Size:,   90
Number of Generations:,   1000
                 Phi 1:, 2.000
                 Phi 2:, 2.000
                  Vmax:, 4.000
Mutation Percentage:, 2.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   9
Columns in the Matrix:,   9
       Neighborhood:,   3
             Seed:,   1782973107
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,1319.68888889,1396.00000000,1268.00000000,'2 7 2 4 3 1 4 4 3 8 8 2 0 1 2 1 7 1 4 4 2 1 5 2 4 5 2 0 4 0 7 7 4 7 6 1 5 1 2 8 0 2 7 3 2 6 2 2 4 7 3 7 0 3 7 0 1 5 2 1 7 1 4 3 3 0 5 4 0 4 3 1 3 3 4 3 3 0 6 5 3 2 4 4 3 0 3 5 6 3 4 0 3 8 8 3 7 1 1 3 1 2 3 3 3 0 4 1 5 3 4 7 1 0 4 0 1 5 5 4 7 1 1 3 1 0 4 8 2 6 1 2 7 2 2 1 3 4 8 4 1 7 6 0 6 8 1 1 6 1 1 5 2 4 3 0 3 4 4 4 0 2 6 7 4 1 0 4 1 2 2 1 6 3 6 4 2 4 1 2 7 7 1 6 8 0 3 3 0 8 3 3 3 0 1 1 8 2 0 3 4 6 1 4 5 3 3 2 3 3 4 2 0 1 0 3 0 5 2 1 7 0 6 3 2 2 0 3 5 4 3 8 1 3 5 7 0 1 5 4 0 1 4 ,
1,1338.04444444,1418.00000000,1288.00000000,'3 7 1 3 4 2 1 4 1 7 0 1 6 0 4 4 8 2 6 1 4 2 5 2 8 7 3 8 3 0 5 4 2 2 0 1 4 4 3 2 7 3 7 8 1 6 7 4 4 1 2 6 2 4 1 0 1 2 2 2 5 3 0 6 8 2 0 3 0 6 3 2 2 4 3 4 3 0 0 4 2 6 7 1 7 1 0 2 0 4 3 5 3 6 1 0 0 2 0 1 2 1 7 2 0 0 8 3 6 2 4 5 1 1 5 8 4 0 7 1 4 8 0 4 5 0 1 0 1 3 4 1 4 4 2 1 4 4 5 0 4 1 0 1 6 0 1 8 2 4 7 6 2 4 0 2 5 1 2 2 8 3 1 2 1 7 0 1 2 7 2 3 4 4 1 3 1 8 1 1 8 7 2 2 8 0 3 5 1 8 5 3 5 2 2 0 6 4 8 2 2 3 2 2 3 6 4 4 6 0 2 4 2 2 3 3 0 7 3 1 2 0 5 1 1 5 3 1 8 4 2 3 0 3 3 1 3 7 3 3 6 8 1 ,
2,1353.37777778,1418.00000000,1288.00000000,'3 7 1 3 4 2 1 4 1 7 0 1 6 0 4 4 8 2 6 1 4 2 5 2 8 7 3 8 3 0 5 4 2 2 0 1 4 4 3 2 7 3 7 8 1 6 7 4 4 1 2 6 2 4 1 0 1 2 2 2 5 3 0 6 8 2 0 3 0 6 3 2 2 4 3 4 3 0 0 4 2 6 7 1 7 1 0 2 0 4 3 5 3 6 1 0 0 2 0 1 2 1 7 2 0 0 8 3 6 2 4 5 1 1 5 8 4 0 7 1 4 8 0 4 5 0 1 0 1 3 4 1 4 4 2 1 4 4 5 0 4 1 0 1 6 0 1 8 2 4 7 6 2 4 0 2 5 1 2 2 8 3 1 2 1 7 0 1 2 7 2 3 4 4 1 3 1 8 1 1 8 7 2 2 8 0 3 5 1 8 5 3 5 2 2 0 6 4 8 2 2 3 2 2 3 6 4 4 6 0 2 4 2 2 3 3 0 7 3 1 2 0 5 1 1 5 3 1 8 4 2 3 0 3 3 1 3 7 3 3 6 8 1 ,
3,1356.97777778,1418.00000000,1290.00000000,'3 7 1 3 4 2 1 4 1 7 0 1 6 0 4 4 8 2 6 1 4 2 5 2 8 7 3 8 3 0 5 4 2 2 0 1 4 4 3 2 7 3 7 8 1 6 7 4 4 1 2 6 2 4 1 0 1 2 2 2 5 3 0 6 8 2 0 3 0 6 3 2 2 4 3 4 3 0 0 4 2 6 7 1 7 1 0 2 0 4 3 5 3 6 1 0 0 2 0 1 2 1 7 2 0 0 8 3 6 2 4 5 1 1 5 8 4 0 7 1 4 8 0 4 5 0 1 0 1 3 4 1 4 4 2 1 4 4 5 0 4 1 0 1 6 0 1 8 2 4 7 6 2 4 0 2 5 1 2 2 8 3 1 2 1 7 0 1 2 7 2 3 4 4 1 3 1 8 1 1 8 7 2 2 8 0 3 5 1 8 5 3 5 2 2 0 6 4 8 2 2 3 2 2 3 6 4 4 6 0 2 4 2 2 3 3 0 7 3 1 2 0 5 1 1 5 3 1 8 4 2 3 0 3 3 1 3 7 3 3 6 8 1 ,
4,1369.20000000,1418.00000000,1296.00000000,'3 7 1 3 4 2 1 4 1 7 0 1 6 0 4 4 8 2 6 1 4 2 5 2 8 7 3 8 3 0 5 4 2 2 0 1 4 4 3 2 7 3 7 8 1 6 7 4 4 1 2 6 2 4 1 0 1 2 2 2 5 3 0 6 8 2 0 3 0 6 3 2 2 4 3 4 3 0 0 4 2 6 7 1 7 1 0 2 0 4 3 5 3 6 1 0 0 2 0 1 2 1 7 2 0 0 8 3 6 2 4 5 1 1 5 8 4 0 7 1 4 8 0 4 5 0 1 0 1 3 4 1 4 4 2 1 4 4 5 0 4 1 0 1 6 0 1 8 2 4 7 6 2 4 0 2 5 1 2 2 8 3 1 2 1 7 0 1 2 7 2 3 4 4 1 3 1 8 1 1 8 7 2 2 8 0 3 5 1 8 5 3 5 2 2 0 6 4 8 2 2 3 2 2 3 6 4 4 6 0 2 4 2 2 3 3 0 7 3 1 2 0 5 1 1 5 3 1 8 4 2 3 0 3 3 1 3 7 3 3 6 8 1 ,
5,1374.80000000,1418.00000000,1312.00000000,'3 7 1 3 4 2 1 4 1 7 0 1 6 0 4 4 8 2 6 1 4 2 5 2 8 7 3 8 3 0 5 4 2 2 0 1 4 4 3 2 7 3 7 8 1 6 7 4 4 1 2 6 2 4 1 0 1 2 2 2 5 3 0 6 8 2 0 3 0 6 3 2 2 4 3 4 3 0 0 4 2 6 7 1 7 1 0 2 0 4 3 5 3 6 1 0 0 2 0 1 2 1 7 2 0 0 8 3 6 2 4 5 1 1 5 8 4 0 7 1 4 8 0 4 5 0 1 0 1 3 4 1 4 4 2 1 4 4 5 0 4 1 0 1 6 0 1 8 2 4 7 6 2 4 0 2 5 1 2 2 8 3 1 2 1 7 0 1 2 7 2 3 4 4 1 3 1 8 1 1 8 7 2 2 8 0 3 5 1 8 5 3 5 2 2 0 6 4 8 2 2 3 2 2 3 6 4 4 6 0 2 4 2 2 3 3 0 7 3 1 2 0 5 1 1 5 3 1 8 4 2 3 0 3 3 1 3 7 3 3 6 8 1 ,
6,1381.73333333,1428.00000000,1320.00000000,'0 7 2 4 3 1 4 4 1 8 8 2 1 1 2 1 7 1 8 4 2 4 0 2 4 5 2 0 4 3 7 2 4 7 6 1 5 1 0 5 6 2 6 3 4 6 2 2 8 3 3 7 0 3 7 1 1 5 2 0 7 1 4 3 3 1 5 4 0 4 3 1 3 3 4 3 0 4 6 5 3 0 4 4 3 0 3 5 3 2 4 0 3 8 8 3 7 1 0 3 1 2 1 3 3 6 4 1 5 3 2 7 1 0 4 2 1 0 5 4 7 3 1 3 1 0 4 2 2 6 1 2 1 2 2 3 3 4 8 4 1 7 6 0 6 8 1 1 6 1 1 1 2 1 7 0 3 0 4 4 0 2 6 7 1 1 0 0 1 2 2 1 3 3 6 4 2 4 1 2 5 4 1 6 8 0 3 3 2 8 3 4 3 0 1 1 2 2 0 3 4 6 1 4 5 3 3 2 3 0 2 1 2 1 0 1 0 1 2 1 5 0 6 3 2 2 0 3 5 4 3 8 1 3 3 7 0 1 5 3 1 1 4 ,
7,1383.88888889,1432.00000000,1328.00000000,'0 7 2 4 3 1 4 4 1 8 8 2 1 1 2 1 7 1 8 4 2 4 0 2 4 5 2 0 4 3 7 2 4 7 6 1 5 1 0 5 6 2 6 3 4 6 2 2 8 3 3 7 0 3 7 1 1 5 2 0 7 1 4 3 3 1 5 4 0 4 3 1 3 3 4 3 0 4 6 5 3 0 4 4 3 0 3 5 3 2 4 0 3 8 8 3 7 1 0 3 1 2 1 3 3 6 4 1 5 3 2 7 1 0 4 2 1 0 5 4 7 3 1 2 1 0 4 8 2 6 1 2 1 2 2 3 3 4 8 4 1 7 6 0 6 8 1 1 6 1 1 1 2 1 7 0 3 0 4 4 0 2 6 7 1 1 0 0 1 2 2 1 3 3 6 4 2 4 1 2 5 4 1 6 8 0 3 3 2 8 3 4 3 0 1 1 2 2 0 3 4 6 1 4 5 3 3 2 3 0 2 1 2 1 0 1 0 1 2 1 2 0 6 3 2 2 0 3 5 4 3 8 1 3 3 7 0 1 5 3 1 1 4 ,
8,1387.24444444,1436.00000000,1344.00000000,'0 7 2 4 3 1 3 4 1 8 8 2 1 1 2 1 7 1 4 4 2 4 0 2 4 5 2 0 4 3 7 2 4 7 6 1 5 1 0 5 0 3 6 3 4 6 2 2 8 3 3 7 0 3 7 1 1 7 2 0 3 1 4 3 3 1 5 4 0 1 3 1 3 3 4 3 0 4 6 5 3 0 4 4 3 0 3 5 3 2 4 0 3 8 8 1 7 1 0 3 1 2 1 3 3 0 4 0 5 3 2 7 1 0 4 2 1 0 5 4 7 1 1 2 1 0 4 2 2 6 1 2 1 2 2 3 3 1 8 4 1 7 6 0 2 8 1 1 6 1 1 1 2 1 7 0 3 0 4 4 0 2 6 7 1 1 0 0 1 2 2 1 3 3 6 4 2 4 1 2 5 4 1 2 8 0 3 0 0 8 3 4 3 0 1 1 2 2 0 3 4 1 5 4 5 3 3 2 3 0 2 1 2 1 0 3 0 1 2 1 5 0 6 3 2 2 0 3 5 4 3 8 1 0 3 7 0 1 5 3 1 1 4 ,
9,1390.80000000,1436.00000000,1344.00000000,'0 7 2 4 3 1 3 4 1 8 8 2 1 1 2 1 7 1 4 4 2 4 0 2 4 5 2 0 4 3 7 2 4 7 6 1 5 1 0 5 0 3 6 3 4 6 2 2 8 3 3 7 0 3 7 1 1 7 2 0 3 1 4 3 3 1 5 4 0 1 3 1 3 3 4 3 0 4 6 5 3 0 4 4 3 0 3 5 3 2 4 0 3 8 8 1 7 1 0 3 1 2 1 3 3 0 4 0 5 3 2 7 1 0 4 2 1 0 5 4 7 1 1 2 1 0 4 2 2 6 1 2 1 2 2 3 3 1 8 4 1 7 6 0 2 8 1 1 6 1 1 1 2 1 7 0 3 0 4 4 0 2 6 7 1 1 0 0 1 2 2 1 3 3 6 4 2 4 1 2 5 4 1 2 8 0 3 0 0 8 3 4 3 0 1 1 2 2 0 3 4 1 5 4 5 3 3 2 3 0 2 1 2 1 0 3 0 1 2 1 5 0 6 3 2 2 0 3 5 4 3 8 1 0 3 7 0 1 5 3 1 1 4 ,
