Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 3.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   3214804716
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,54.27500000,60.00000000,48.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
1,55.38750000,60.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
2,56.78750000,64.00000000,52.00000000,'0 1 4 0 0 1 3 3 1 0 1 3 0 3 4 4 0 3 4 0 3 0 3 4 9 10 1 5 7 1 12 4 4 1 9 0 10 7 2 10 2 0 7 3 3 0 2 2 0 1 2 20 3 2 7 2 1 2 19 1 11 11 2 14 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 10 1 28 2 0 3 16 4 18 4 1 11 5 0 14 1 4 6 17 0 2 17 3 27 14 3 1 9 1 32 19 0 32 1 2 22 34 4 24 31 3 16 7 2 33 44 2 11 41 4 41 28 1 27 23 0 21 12 0 1 22 4 26 8 4 27 28 3 34 38 2 16 7 2 21 42 4 37 48 1 17 49 1 28 48 2 14 2 1 53 2 1 9 0 0 35 30 4 32 21 4 2 8 3 49 47 3 55 6 2 58 5 2 ,
3,57.33750000,64.00000000,52.00000000,'0 1 4 0 0 1 3 3 1 0 1 3 0 3 4 4 0 3 4 0 3 0 3 4 9 10 1 5 7 1 12 4 4 1 9 0 0 7 2 10 2 1 7 3 3 8 2 2 0 1 2 20 3 2 7 2 1 2 19 1 11 11 2 14 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 10 1 28 2 0 3 26 4 18 4 1 11 5 0 14 1 4 6 17 0 2 17 3 27 14 3 1 9 1 32 19 0 32 1 2 22 34 4 24 31 3 16 11 2 33 44 2 11 41 4 41 28 1 27 23 0 9 12 0 1 22 4 26 8 4 27 28 3 34 38 2 16 7 2 21 42 4 51 48 1 17 49 1 28 48 2 14 2 1 53 2 0 9 0 2 35 30 4 32 21 4 0 8 3 49 47 3 55 6 2 58 5 2 ,
4,57.67500000,64.00000000,54.00000000,'0 1 4 0 0 1 3 3 1 0 1 3 0 3 4 4 0 2 4 2 3 0 3 4 9 10 1 12 7 1 12 4 4 1 9 3 0 7 2 10 7 0 7 3 3 8 2 2 0 1 2 20 3 2 7 2 1 2 19 1 11 11 2 14 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 10 1 28 2 0 3 26 4 18 4 1 11 5 0 14 1 4 20 17 0 2 17 3 27 14 3 1 9 1 32 19 0 32 1 2 22 21 4 24 31 3 16 11 2 33 44 2 11 41 4 41 28 1 27 23 3 21 12 0 1 22 4 26 8 4 27 28 3 34 38 2 16 49 2 21 42 4 51 48 1 17 49 1 28 48 2 14 2 1 53 14 0 9 0 2 35 30 4 32 21 4 0 8 3 49 47 3 55 6 2 58 5 2 ,
5,58.25000000,64.00000000,54.00000000,'0 1 4 0 0 1 3 3 1 0 1 3 0 3 4 4 0 2 4 2 3 0 3 4 9 10 1 12 7 1 12 4 4 1 9 3 0 7 2 10 7 0 7 3 3 8 2 2 0 1 2 20 3 2 7 2 1 2 19 1 11 11 2 14 13 2 8 0 3 18 19 3 21 25 1 12 21 2 27 10 1 28 2 0 3 26 4 18 4 1 11 5 0 14 1 4 20 17 0 2 17 3 27 14 3 1 9 1 32 19 0 32 1 2 22 21 4 24 31 3 16 11 2 33 44 2 11 41 4 41 28 1 27 23 3 21 12 0 1 22 4 26 8 4 27 28 3 34 38 2 16 49 2 21 42 4 51 48 1 17 49 1 28 48 2 14 2 1 53 14 0 9 0 2 35 30 4 32 21 4 0 8 3 49 47 3 55 6 2 58 5 2 ,
6,58.87500000,64.00000000,54.00000000,'0 2 0 1 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 9 2 1 4 3 3 3 4 2 7 2 1 1 17 1 20 2 4 20 12 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 2 24 18 4 23 3 3 36 2 1 7 8 4 21 11 0 2 4 2 13 30 4 34 44 4 2 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 18 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
7,59.23750000,64.00000000,54.00000000,'0 2 0 1 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 9 2 1 4 3 3 3 4 2 7 2 1 1 17 1 20 2 4 20 12 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 2 24 18 4 23 3 3 36 2 1 7 8 4 21 11 0 2 4 2 13 30 4 34 44 4 2 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 18 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
8,59.23750000,64.00000000,54.00000000,'0 2 0 1 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 9 2 1 4 3 3 3 4 2 7 2 1 1 17 1 20 2 4 20 12 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 2 24 18 4 23 3 3 36 2 1 7 8 4 21 11 0 2 4 2 13 30 4 34 44 4 2 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 18 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
9,60.27500000,72.00000000,56.00000000,'0 2 0 1 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 4 10 1 0 9 5 3 3 7 2 7 11 2 9 2 0 4 3 3 3 4 2 7 2 1 1 17 1 20 2 4 20 2 2 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 4 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 4 13 18 4 34 33 2 34 26 3 29 2 2 24 18 4 23 3 3 36 2 1 7 8 4 21 11 0 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 10 3 20 9 4 42 22 3 17 9 1 10 45 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 43 22 1 10 23 1 44 6 0 31 25 2 19 20 2 ,
