Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder2.dta
   Population Size:,   80
Number of Generations:,   5000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 3.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   8
Columns in the Matrix:,   8
       Neighborhood:,   4
             Seed:,   3215113116
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,54.27500000,60.00000000,48.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
1,55.73750000,60.00000000,52.00000000,'0 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 3 16 15 4 7 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
2,56.78750000,64.00000000,52.00000000,'0 2 0 4 2 4 3 3 4 4 4 0 0 1 2 1 1 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 4 7 0 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 0 16 15 4 26 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 0 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
3,57.42500000,64.00000000,54.00000000,'0 2 0 4 2 4 3 3 4 4 4 0 0 1 2 1 1 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 4 7 0 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 0 16 15 4 26 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 0 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
4,57.82500000,64.00000000,54.00000000,'0 2 0 4 2 4 3 3 4 4 4 0 0 1 2 1 1 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 4 7 0 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 0 16 15 4 26 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 0 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
5,58.28750000,64.00000000,54.00000000,'0 2 0 4 2 4 3 3 4 4 4 0 0 1 2 1 1 1 3 4 3 0 4 0 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 4 7 0 1 1 17 1 15 2 4 20 2 0 10 13 2 12 9 1 7 15 2 5 15 0 10 20 4 6 8 0 16 15 4 26 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 34 26 3 29 0 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 2 4 2 13 30 4 34 44 4 26 40 4 1 1 0 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 2 ,
6,58.81250000,64.00000000,55.00000000,'0 2 0 4 2 4 3 3 4 4 4 0 2 1 2 1 1 1 3 4 3 0 4 3 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 8 3 3 3 4 4 7 0 1 1 17 1 15 2 4 20 2 0 10 13 2 19 9 1 7 15 2 5 6 0 10 13 4 6 8 0 16 15 4 26 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 16 2 34 26 3 29 9 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 11 4 1 13 30 4 34 44 4 26 40 4 10 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 4 ,
7,58.93750000,64.00000000,55.00000000,'0 2 0 4 2 4 3 3 4 4 4 0 2 1 2 1 1 1 3 4 3 0 4 3 10 11 0 9 5 3 3 7 2 7 11 2 6 2 0 8 3 3 3 4 4 7 0 1 1 17 1 15 2 4 20 2 0 10 13 2 19 9 1 7 15 2 5 6 0 10 13 4 6 8 0 16 15 4 26 28 4 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 16 2 34 26 3 29 9 3 24 18 4 23 3 3 36 2 1 7 8 4 21 11 2 11 4 1 13 30 4 34 44 4 26 40 4 10 1 3 20 1 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 3 17 9 1 14 40 3 16 13 3 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 10 23 2 44 6 0 31 25 2 19 20 4 ,
8,59.27500000,64.00000000,55.00000000,'2 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 1 0 9 7 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 20 2 20 2 0 10 13 2 12 9 1 7 7 2 5 15 4 10 20 4 6 8 3 25 15 4 7 28 1 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 30 26 3 29 0 3 24 18 4 23 31 3 36 2 1 7 8 2 21 27 2 2 4 2 13 30 4 34 44 4 26 40 4 1 15 3 20 41 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 1 17 9 1 14 40 3 16 13 4 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 52 23 2 44 23 0 31 25 2 19 20 2 ,
9,59.58750000,64.00000000,55.00000000,'2 2 0 4 2 0 3 3 4 4 4 2 0 1 2 1 0 1 3 4 3 0 4 0 10 1 0 9 7 3 3 7 2 7 11 2 6 2 0 4 3 3 3 4 2 7 2 1 1 17 1 15 20 2 20 2 0 10 13 2 12 9 1 7 7 2 5 15 4 10 20 4 6 8 3 25 15 4 7 28 1 6 26 3 28 15 0 5 18 2 2 24 2 13 18 4 34 33 2 30 26 3 29 0 3 24 18 4 23 31 3 36 2 1 7 8 2 21 27 2 2 4 2 13 30 4 34 44 4 26 40 4 1 15 3 20 41 2 0 27 4 0 14 1 39 18 2 30 19 3 20 9 0 42 22 1 17 9 1 14 40 3 16 13 4 48 9 1 5 56 0 60 28 2 54 36 4 24 22 1 52 23 2 44 23 0 31 25 2 19 20 2 ,
