Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/experiment3.dta
   Population Size:,   300
Number of Generations:,   2000
                 Phi 1:, 2.000
                 Phi 2:, 2.000
                  Vmax:, 4.000
Mutation Percentage:, 2.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   5
Columns in the Matrix:,   5
       Neighborhood:,   5
             Seed:,   1776415083
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,28.04000000,34.00000000,22.00000000,'0 2 0 2 1 1 3 2 3 4 1 0 0 4 0 0 4 2 3 4 0 2 1 4 2 1 2 4 4 3 4 0 0 0 2 3 2 0 3 3 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 1 3 ,
1,29.55333333,36.00000000,23.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
2,30.23333333,36.00000000,26.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
3,30.68000000,36.00000000,22.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
4,31.05333333,36.00000000,26.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
5,31.21000000,36.00000000,27.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
6,31.51333333,36.00000000,24.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
7,31.95000000,36.00000000,27.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 4 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 1 1 4 0 3 0 3 4 2 2 0 1 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
8,32.35000000,36.00000000,27.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
9,32.64666667,36.00000000,27.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
10,32.83666667,36.00000000,28.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
11,32.99666667,36.00000000,28.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
12,33.12333333,36.00000000,28.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
13,33.13333333,36.00000000,28.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
14,33.27333333,36.00000000,30.00000000,'0 2 0 2 1 1 3 2 3 4 1 3 0 0 3 0 4 2 3 4 0 2 1 4 2 3 2 4 3 3 4 0 3 0 2 3 3 0 3 0 2 3 2 0 0 1 1 4 1 4 0 3 3 3 4 2 2 3 2 2 1 1 2 3 4 2 2 0 1 2 3 3 2 0 3 ,
