Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder3.dta
   Population Size:,   80
Number of Generations:,   10000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 3.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   12
Columns in the Matrix:,   12
       Neighborhood:,   4
             Seed:,   2026019128
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,271.30000000,282.00000000,256.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 42 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 27 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 45 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 60 1 1 44 1 21 5 3 66 44 2 65 36 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 23 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 3 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 4 86 6 1 113 56 4 36 43 1 90 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 1 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
1,278.12500000,312.00000000,260.00000000,'4 0 3 0 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 2 0 1 2 2 2 5 4 1 0 1 1 13 18 2 8 11 3 15 3 2 14 3 1 10 9 1 0 1 2 17 10 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 2 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 12 2 21 4 1 6 34 0 26 19 0 2 25 0 2 18 4 11 8 4 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 23 0 8 37 0 48 5 2 3 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 39 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 16 17 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 28 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 31 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 0 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 2 101 2 4 73 52 4 25 0 4 95 109 0 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 10 2 33 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 13 136 1 54 69 1 63 82 4 90 49 3 109 114 1 ,
2,280.70000000,312.00000000,262.00000000,'4 0 3 0 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 2 0 1 2 2 2 5 4 1 0 1 1 13 18 2 8 11 3 15 3 2 14 3 1 10 9 1 0 1 2 17 10 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 2 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 12 2 21 4 1 6 34 0 26 19 0 2 25 0 2 18 4 11 8 4 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 23 0 8 37 0 48 5 2 3 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 39 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 16 17 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 28 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 31 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 0 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 2 101 2 4 73 52 4 25 0 4 95 109 0 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 10 2 33 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 13 136 1 54 69 1 63 82 4 90 49 3 109 114 1 ,
3,282.91250000,312.00000000,264.00000000,'4 0 3 0 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 2 0 1 2 2 2 5 4 1 0 1 1 13 18 2 8 11 3 15 3 2 14 3 1 10 9 1 0 1 2 17 10 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 2 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 12 2 21 4 1 6 34 0 26 19 0 2 25 0 2 18 4 11 8 4 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 23 0 8 37 0 48 5 2 3 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 39 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 16 17 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 28 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 31 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 0 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 2 101 2 4 73 52 4 25 0 4 95 109 0 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 10 2 33 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 13 136 1 54 69 1 63 82 4 90 49 3 109 114 1 ,
4,284.61250000,312.00000000,268.00000000,'4 0 3 0 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 2 0 1 2 2 2 5 4 1 0 1 1 13 18 2 8 11 3 15 3 2 14 3 1 10 9 1 0 1 2 17 10 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 2 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 12 2 21 4 1 6 34 0 26 19 0 2 25 0 2 18 4 11 8 4 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 23 0 8 37 0 48 5 2 3 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 39 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 16 17 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 28 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 31 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 0 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 2 101 2 4 73 52 4 25 0 4 95 109 0 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 10 2 33 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 13 136 1 54 69 1 63 82 4 90 49 3 109 114 1 ,
5,287.91250000,320.00000000,270.00000000,'4 0 3 3 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 4 0 1 2 2 2 5 4 1 0 5 1 13 18 2 8 11 3 15 15 2 14 3 1 10 9 1 0 5 2 17 16 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 1 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 20 2 21 4 1 6 34 0 26 19 0 2 25 1 2 18 4 11 8 3 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 50 0 8 37 0 48 34 2 24 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 17 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 35 9 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 90 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 90 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 4 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 3 101 2 4 73 52 4 25 0 4 95 109 2 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 59 2 27 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 65 136 0 54 69 1 63 27 4 90 49 3 109 114 1 ,
6,288.56250000,320.00000000,272.00000000,'4 0 3 3 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 4 0 1 2 2 2 5 4 1 0 5 1 13 18 2 8 11 3 15 15 2 14 3 1 10 9 1 0 5 2 17 16 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 1 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 20 2 21 4 1 6 34 0 26 19 0 2 25 1 2 18 4 11 8 3 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 50 0 8 37 0 48 34 2 24 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 17 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 35 9 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 90 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 90 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 4 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 3 101 2 4 73 52 4 25 0 4 95 109 2 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 59 2 27 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 65 136 0 54 69 1 63 27 4 90 49 3 109 114 1 ,
7,288.76250000,320.00000000,272.00000000,'4 0 3 3 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 4 0 1 2 2 2 5 4 1 0 5 1 13 18 2 8 11 3 15 15 2 14 3 1 10 9 1 0 5 2 17 16 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 27 18 1 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 20 2 21 4 1 6 34 0 26 19 0 2 25 1 2 18 4 11 8 3 12 29 4 33 37 3 13 4 2 13 14 3 34 48 1 46 41 3 24 30 0 24 44 2 29 15 0 40 50 0 8 37 0 48 34 2 24 14 3 28 14 0 8 0 2 28 35 2 1 23 3 23 56 1 26 21 3 17 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 35 9 0 74 48 1 26 69 3 23 41 2 35 46 1 8 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 90 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 90 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 4 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 55 3 71 76 3 101 2 4 73 52 4 25 0 4 95 109 2 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 59 2 27 111 1 61 2 2 31 27 0 10 71 4 93 28 1 92 50 1 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 65 136 0 54 69 1 63 27 4 90 49 3 109 114 1 ,
8,289.87500000,328.00000000,272.00000000,'4 0 3 3 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 4 0 1 2 2 2 5 4 1 0 1 1 13 18 2 8 11 3 15 3 2 14 17 1 10 9 1 0 5 2 17 10 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 10 18 1 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 20 2 21 4 1 6 34 0 26 19 0 2 25 1 2 18 4 11 8 3 12 29 4 33 37 3 13 4 2 13 14 3 34 23 1 46 41 3 24 30 0 24 44 2 29 15 0 40 23 0 8 37 0 48 34 2 3 14 3 28 14 0 8 0 2 28 35 2 10 23 3 23 56 1 26 21 3 39 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 16 17 0 74 48 1 26 69 3 23 41 2 35 46 1 75 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 90 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 90 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 0 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 16 3 71 76 3 101 2 4 73 52 4 25 0 4 95 109 0 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 10 2 27 111 1 61 2 2 46 27 0 10 71 4 93 28 1 92 50 3 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 65 136 0 54 69 1 63 27 4 90 49 3 109 114 1 ,
9,293.82500000,328.00000000,272.00000000,'4 0 3 3 4 0 3 1 2 0 0 0 0 2 2 5 6 3 3 1 4 1 1 3 4 0 1 2 2 2 5 4 1 0 1 1 13 18 2 8 11 3 15 3 2 14 17 1 10 9 1 0 5 2 17 10 4 11 12 3 11 16 4 10 15 1 12 17 3 5 4 1 10 18 1 21 20 4 18 1 2 8 7 1 28 11 4 21 9 4 4 3 3 30 9 2 28 19 3 4 20 3 28 8 0 11 20 3 30 10 3 28 20 2 21 4 1 6 34 0 26 19 0 2 25 1 2 18 4 11 8 3 12 29 4 33 37 3 13 4 2 13 14 3 34 23 1 46 41 3 24 30 0 24 44 2 29 15 0 40 23 0 8 37 0 48 34 2 3 14 3 28 14 0 8 0 2 28 35 2 10 23 3 23 56 1 26 21 3 39 23 4 25 48 0 64 5 4 62 40 0 65 55 2 64 36 2 8 22 2 48 2 3 16 17 0 74 48 1 26 69 3 23 41 2 35 46 1 75 30 4 15 51 0 69 37 3 15 30 4 3 49 4 37 3 0 52 53 4 72 2 1 74 7 2 74 49 1 71 38 2 69 41 3 63 47 3 62 70 0 90 87 0 40 72 4 65 12 2 49 9 3 1 49 4 32 19 3 72 7 4 5 90 0 102 60 3 75 74 4 20 85 3 57 41 3 37 69 0 15 21 2 55 75 1 58 36 4 11 75 0 51 42 1 75 16 3 34 49 3 85 39 0 47 93 2 42 16 3 71 76 3 101 2 4 73 52 4 25 0 4 95 109 0 73 97 3 82 19 0 68 126 4 102 126 3 28 41 2 27 46 4 119 10 2 27 111 1 61 2 2 46 27 0 10 71 4 93 28 1 92 50 3 35 47 0 119 83 2 112 70 3 98 22 0 136 117 2 91 31 3 80 122 2 28 74 3 65 136 0 54 69 1 63 27 4 90 49 3 109 114 1 ,
