Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder3.dta
   Population Size:,   80
Number of Generations:,   10000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 3.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   12
Columns in the Matrix:,   12
       Neighborhood:,   4
             Seed:,   2026584928
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,271.30000000,282.00000000,256.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 42 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 27 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 45 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 60 1 1 44 1 21 5 3 66 44 2 65 36 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 23 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 3 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 4 86 6 1 113 56 4 36 43 1 90 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 1 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
1,280.15000000,306.00000000,258.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
2,281.82500000,306.00000000,266.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
3,282.56250000,306.00000000,270.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
4,285.33750000,306.00000000,270.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
5,286.35000000,306.00000000,272.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
6,287.38750000,306.00000000,272.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
7,289.03750000,306.00000000,272.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
8,289.71250000,306.00000000,272.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
9,290.81250000,306.00000000,272.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 37 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 29 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 22 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 26 1 1 44 1 21 5 3 66 44 2 65 42 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 47 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 76 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 2 86 6 1 113 56 4 36 43 4 39 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 3 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
