Centro de Investigación y de Estudios Avanzados del IPN
Design of Combinational Logic Circuits using Particle Swarm Optimization
Department of Electrical Engineering - Computing Section
Erika Hernández Luna  eluna@computacion.cs.cinvestav.mx

Results obtained in a program run

     Processed File:,   data_files/full_adder/full_adder3.dta
   Population Size:,   80
Number of Generations:,   10000
                 Phi 1:, 0.800
                 Phi 2:, 0.800
                  Vmax:, 3.000
Mutation Percentage:, 3.000
  Number of Gates:,   5
        Cardinality:,   10
Rows in the Matrix:,   12
Columns in the Matrix:,   12
       Neighborhood:,   4
             Seed:,   2024249428
   Representation:, Integer B

Generation,Mean Fitness,Best Fitness,Worst Fitness,Best Chromosome
0,271.30000000,282.00000000,256.00000000,'3 5 4 5 3 1 1 1 0 6 5 1 4 2 0 1 5 1 3 3 1 4 4 1 4 3 1 4 1 3 1 2 0 1 2 1 11 15 1 0 13 1 3 15 4 10 0 2 0 5 1 6 16 0 5 18 1 14 5 4 5 6 4 10 10 2 5 17 0 6 4 3 0 24 0 30 15 1 30 20 1 26 0 3 3 30 1 0 6 1 28 6 3 5 11 0 3 11 2 23 5 3 10 21 0 4 18 2 32 25 3 35 26 1 42 42 0 42 33 0 36 31 1 19 3 0 32 41 2 26 24 0 21 27 4 39 27 4 10 27 1 0 2 3 4 39 1 41 20 4 33 38 1 31 20 0 28 41 0 16 1 4 17 7 2 13 38 0 54 10 4 20 2 2 42 51 1 4 45 2 34 16 0 8 35 2 40 11 4 4 28 4 62 60 0 44 53 3 21 60 1 1 44 1 21 5 3 66 44 2 65 36 2 16 66 4 11 19 4 8 28 3 38 65 2 69 31 0 42 17 2 22 54 1 16 58 2 38 74 0 23 73 2 4 43 4 10 27 0 42 37 4 52 66 0 41 54 2 35 26 3 33 68 2 62 64 1 85 63 1 89 52 0 3 1 2 79 0 3 28 29 4 10 26 0 7 43 1 65 50 2 91 45 0 19 11 1 98 67 3 90 18 0 53 41 3 25 93 3 68 92 4 97 99 3 92 23 0 64 62 1 3 4 3 95 31 2 15 45 0 69 52 0 31 79 4 87 108 1 71 51 0 46 41 0 63 28 0 101 107 0 70 108 0 111 7 3 68 31 3 10 118 0 64 5 4 86 6 1 113 56 4 36 43 1 90 74 4 93 36 4 14 35 2 109 86 4 118 75 2 57 17 2 27 120 1 128 1 3 133 76 4 45 63 4 74 99 1 119 90 0 119 79 2 55 50 2 22 93 4 48 81 2 45 101 2 116 22 3 5 20 3 ,
1,277.78750000,294.00000000,258.00000000,'3 6 1 1 6 3 6 0 1 2 4 2 4 0 0 0 5 1 1 0 0 1 3 1 0 2 3 4 3 1 4 0 2 3 3 3 8 6 0 6 18 1 4 2 4 10 7 3 7 0 3 7 13 2 6 3 3 16 6 2 7 13 3 11 11 3 1 13 2 15 7 3 24 23 3 23 21 0 19 4 3 12 25 2 23 15 3 14 15 2 27 20 1 21 1 3 22 1 2 11 2 0 30 12 2 21 6 2 26 11 2 33 41 3 39 38 3 23 1 0 22 1 1 0 10 2 11 4 3 37 6 1 1 8 1 0 10 1 33 3 1 5 16 4 48 30 4 17 8 0 53 45 3 36 54 1 51 30 0 28 18 2 43 51 1 41 4 4 49 39 3 31 14 1 35 25 4 18 34 0 39 11 2 14 54 3 33 62 1 19 39 2 35 27 3 6 52 4 29 58 4 56 65 4 19 53 1 14 62 4 10 6 3 61 40 4 22 75 1 23 54 3 14 39 1 16 18 0 72 21 4 66 38 0 58 8 0 16 51 3 66 66 1 49 51 2 35 14 0 56 57 2 60 90 4 62 43 3 70 90 1 50 62 3 0 52 3 22 80 3 38 11 1 83 74 0 61 15 0 23 19 1 43 52 3 80 44 0 74 19 1 39 83 0 99 84 4 32 40 1 100 94 1 53 59 2 79 70 0 6 62 4 12 84 4 100 25 4 35 85 0 7 84 1 17 97 1 87 89 3 31 76 4 18 100 3 7 44 4 75 43 3 105 100 3 96 32 0 90 13 3 95 57 3 56 77 4 97 101 3 50 5 3 67 114 1 81 57 4 106 79 0 17 123 3 107 55 3 77 79 0 51 28 0 68 80 3 104 118 2 45 13 3 88 86 1 121 27 0 127 51 1 24 68 0 65 37 0 113 80 3 30 65 2 102 21 2 126 73 3 83 118 0 74 136 1 33 25 0 93 113 0 ,
2,280.50000000,294.00000000,268.00000000,'3 6 1 1 6 3 6 0 1 2 4 2 4 0 0 0 5 1 1 0 1 1 3 0 0 2 3 4 3 1 6 0 2 3 3 3 8 6 0 6 18 1 4 2 4 10 14 3 17 1 3 7 13 2 6 3 3 16 6 2 7 13 3 11 11 3 6 13 2 15 7 3 24 23 3 23 21 0 19 4 3 12 25 2 23 15 3 14 15 2 27 20 1 21 1 3 22 1 2 11 2 0 30 12 2 21 6 2 26 11 2 33 41 3 0 38 3 23 1 0 22 1 1 0 10 2 11 4 3 37 6 4 1 8 1 0 10 1 33 8 1 5 16 4 48 30 4 17 51 0 53 45 3 36 54 1 51 30 1 28 18 2 43 51 1 41 4 4 49 39 3 31 14 1 35 25 4 18 34 0 39 11 2 14 54 3 33 62 1 19 39 2 35 63 3 6 52 4 29 58 4 56 65 4 19 46 4 14 62 4 10 6 3 61 40 4 22 75 1 23 54 3 14 39 1 37 18 0 72 21 4 66 38 0 58 8 0 16 51 3 66 66 1 49 51 2 35 14 0 56 57 2 61 90 4 62 43 3 70 90 1 50 62 3 0 52 3 22 80 3 38 11 1 83 74 0 61 15 0 23 19 1 43 52 3 80 44 4 74 19 1 39 83 0 99 84 4 32 40 1 100 94 1 53 59 2 79 70 0 6 62 4 12 84 2 100 25 4 35 85 0 37 84 1 17 20 1 87 89 3 31 76 4 18 100 3 7 44 4 75 43 3 105 100 3 96 32 2 90 13 1 95 57 3 56 77 4 49 101 3 50 5 3 67 114 1 81 57 4 106 106 0 17 123 3 107 55 3 77 79 1 51 64 0 68 80 3 104 118 2 45 13 3 88 86 0 121 27 0 127 51 1 24 68 0 65 37 0 113 80 3 30 65 2 102 21 2 126 73 3 83 118 0 102 136 1 33 138 0 93 113 3 ,
3,283.07500000,294.00000000,270.00000000,'3 6 1 1 6 3 6 0 1 2 4 2 4 0 0 0 5 1 1 0 1 1 3 0 0 2 3 4 3 1 6 0 2 3 3 3 8 6 0 6 18 1 4 2 4 10 14 3 17 1 3 7 13 2 6 3 3 16 6 2 7 13 3 11 11 3 6 13 2 15 7 3 24 23 3 23 21 0 19 4 3 12 25 2 23 15 3 14 15 2 27 20 1 21 1 3 22 1 2 11 2 0 30 12 2 21 6 2 26 11 2 33 41 3 0 38 3 23 1 0 22 1 1 0 10 2 11 4 3 37 6 4 1 8 1 0 10 1 33 8 1 5 16 4 48 30 4 17 51 0 53 45 3 36 54 1 51 30 1 28 18 2 43 51 1 41 4 4 49 39 3 31 14 1 35 25 4 18 34 0 39 11 2 14 54 3 33 62 1 19 39 2 35 63 3 6 52 4 29 58 4 56 65 4 19 46 4 14 62 4 10 6 3 61 40 4 22 75 1 23 54 3 14 39 1 37 18 0 72 21 4 66 38 0 58 8 0 16 51 3 66 66 1 49 51 2 35 14 0 56 57 2 61 90 4 62 43 3 70 90 1 50 62 3 0 52 3 22 80 3 38 11 1 83 74 0 61 15 0 23 19 1 43 52 3 80 44 4 74 19 1 39 83 0 99 84 4 32 40 1 100 94 1 53 59 2 79 70 0 6 62 4 12 84 2 100 25 4 35 85 0 37 84 1 17 20 1 87 89 3 31 76 4 18 100 3 7 44 4 75 43 3 105 100 3 96 32 2 90 13 1 95 57 3 56 77 4 49 101 3 50 5 3 67 114 1 81 57 4 106 106 0 17 123 3 107 55 3 77 79 1 51 64 0 68 80 3 104 118 2 45 13 3 88 86 0 121 27 0 127 51 1 24 68 0 65 37 0 113 80 3 30 65 2 102 21 2 126 73 3 83 118 0 102 136 1 33 138 0 93 113 3 ,
4,286.62500000,300.00000000,276.00000000,'0 1 4 1 3 0 6 6 0 6 1 0 4 6 4 0 3 2 2 2 3 0 6 0 3 0 2 3 0 3 5 0 2 3 6 4 13 11 2 9 3 1 10 8 3 8 2 2 10 15 1 1 5 0 0 14 3 16 2 2 0 1 3 11 13 4 13 14 0 8 7 0 22 10 4 9 1 0 30 28 1 6 29 0 28 14 0 15 11 3 28 2 1 22 25 3 17 9 4 25 23 4 7 16 0 22 15 0 33 19 2 31 34 1 39 28 3 4 25 4 23 41 3 13 28 3 11 32 3 31 20 2 2 2 0 21 16 2 11 35 3 31 5 3 26 18 1 31 12 3 26 47 3 25 7 4 49 10 4 15 50 2 7 7 0 45 16 0 8 16 3 32 48 0 4 42 1 29 53 2 41 19 2 62 15 3 28 13 2 15 18 0 15 64 0 27 8 2 55 63 4 2 25 3 46 14 1 26 60 1 62 30 4 37 9 1 57 62 2 26 42 0 2 66 1 42 6 4 27 41 0 29 39 0 76 20 0 1 28 3 21 59 1 47 41 3 76 35 4 76 70 4 14 84 3 18 29 4 60 70 0 37 63 3 23 88 3 66 32 3 59 33 4 2 76 2 79 15 2 75 5 2 14 45 4 20 83 3 55 70 2 9 46 3 37 24 2 12 56 4 36 13 4 90 83 4 51 76 1 97 63 1 8 37 0 81 28 1 31 47 1 83 6 4 35 57 3 60 51 0 102 57 0 51 112 2 10 11 0 53 97 4 104 56 0 92 109 4 56 96 1 81 60 2 19 111 4 32 3 0 97 21 1 97 95 0 12 41 4 30 56 1 34 83 0 122 1 0 58 12 3 25 79 3 52 108 2 86 71 0 37 66 2 57 117 4 22 1 2 134 106 1 58 78 4 126 32 3 118 32 1 135 102 0 67 131 0 12 103 4 12 109 4 109 109 0 135 33 2 35 105 1 ,
5,290.17500000,324.00000000,276.00000000,'1 2 1 4 5 0 1 0 1 2 1 3 3 4 2 3 2 4 6 5 2 4 6 2 5 3 4 0 0 3 4 0 3 5 6 2 13 0 0 5 4 3 9 4 1 14 14 1 13 4 4 15 12 2 0 3 4 3 10 2 2 5 0 13 18 4 9 8 1 14 8 0 27 10 4 18 20 4 8 24 3 25 14 2 13 6 1 27 28 3 3 6 1 7 14 3 5 28 3 28 21 3 5 14 3 24 25 2 37 18 4 30 33 2 24 21 1 42 42 0 40 35 0 40 0 3 30 15 3 29 42 4 34 41 2 41 25 0 17 28 1 38 42 0 4 41 4 13 36 3 9 32 2 27 21 1 10 44 4 49 49 0 36 54 3 21 52 2 47 14 1 51 34 0 3 48 3 39 6 0 57 53 2 41 43 4 62 6 2 16 60 3 1 61 3 51 10 2 28 46 4 40 36 4 6 55 4 48 42 0 25 3 2 32 28 3 69 70 0 63 2 0 48 73 1 44 59 3 57 18 0 9 5 0 63 57 4 67 44 4 67 44 3 9 28 2 56 31 0 55 7 3 70 65 2 27 43 3 79 62 0 35 82 3 87 57 3 21 0 1 72 38 1 73 87 2 86 88 0 38 70 1 87 3 3 5 11 1 45 25 1 74 17 0 40 84 0 92 56 4 81 73 4 70 27 1 27 49 4 7 93 4 73 53 3 86 80 3 24 61 1 25 30 1 111 35 0 45 93 3 54 51 0 73 104 3 71 25 0 105 77 0 89 107 2 98 91 2 57 69 2 25 73 1 53 8 4 113 92 4 36 102 4 120 119 4 56 35 4 77 74 0 31 34 3 98 59 0 125 59 4 43 104 1 106 105 4 126 70 1 93 121 0 80 123 3 16 128 3 136 57 4 119 82 3 133 119 2 36 84 3 111 78 0 92 125 3 40 86 4 52 112 4 125 94 2 98 103 3 116 85 1 ,
6,291.35000000,324.00000000,280.00000000,'1 2 1 4 5 0 1 0 1 2 1 3 3 4 2 3 2 4 6 5 2 4 6 2 5 3 4 0 0 3 4 0 3 5 6 2 13 0 0 5 4 3 9 4 1 14 14 1 13 4 4 15 12 2 0 3 4 3 10 2 2 5 0 13 18 4 9 8 1 14 8 0 27 10 4 18 20 4 8 24 3 25 14 2 13 6 1 27 28 3 3 6 1 7 14 3 5 28 3 28 21 3 5 14 3 24 25 2 37 18 4 30 33 2 24 21 1 42 42 0 40 35 0 40 0 3 30 15 3 29 42 4 34 41 2 41 25 0 17 28 1 38 42 0 4 41 4 13 36 3 9 32 2 27 21 1 10 44 4 49 49 0 36 54 3 21 52 2 47 14 1 51 34 0 3 48 3 39 6 0 57 53 2 41 43 4 62 6 2 16 60 3 1 61 3 51 10 2 28 46 4 40 36 4 6 55 4 48 42 0 25 3 2 32 28 3 69 70 0 63 2 0 48 73 1 44 59 3 57 18 0 9 5 0 63 57 4 67 44 4 67 44 3 9 28 2 56 31 0 55 7 3 70 65 2 27 43 3 79 62 0 35 82 3 87 57 3 21 0 1 72 38 1 73 87 2 86 88 0 38 70 1 87 3 3 5 11 1 45 25 1 74 17 0 40 84 0 92 56 4 81 73 4 70 27 1 27 49 4 7 93 4 73 53 3 86 80 3 24 61 1 25 30 1 111 35 0 45 93 3 54 51 0 73 104 3 71 25 0 105 77 0 89 107 2 98 91 2 57 69 2 25 73 1 53 8 4 113 92 4 36 102 4 120 119 4 56 35 4 77 74 0 31 34 3 98 59 0 125 59 4 43 104 1 106 105 4 126 70 1 93 121 0 80 123 3 16 128 3 136 57 4 119 82 3 133 119 2 36 84 3 111 78 0 92 125 3 40 86 4 52 112 4 125 94 2 98 103 3 116 85 1 ,
7,293.62500000,324.00000000,280.00000000,'1 2 1 4 5 0 1 0 1 2 1 3 3 4 2 3 2 4 6 5 2 4 6 2 5 3 4 0 0 3 4 0 3 5 6 2 13 0 0 5 4 3 9 4 1 14 14 1 13 4 4 15 12 2 0 3 4 3 10 2 2 5 0 13 18 4 9 8 1 14 8 0 27 10 4 18 20 4 8 24 3 25 14 2 13 6 1 27 28 3 3 6 1 7 14 3 5 28 3 28 21 3 5 14 3 24 25 2 37 18 4 30 33 2 24 21 1 42 42 0 40 35 0 40 0 3 30 15 3 29 42 4 34 41 2 41 25 0 17 28 1 38 42 0 4 41 4 13 36 3 9 32 2 27 21 1 10 44 4 49 49 0 36 54 3 21 52 2 47 14 1 51 34 0 3 48 3 39 6 0 57 53 2 41 43 4 62 6 2 16 60 3 1 61 3 51 10 2 28 46 4 40 36 4 6 55 4 48 42 0 25 3 2 32 28 3 69 70 0 63 2 0 48 73 1 44 59 3 57 18 0 9 5 0 63 57 4 67 44 4 67 44 3 9 28 2 56 31 0 55 7 3 70 65 2 27 43 3 79 62 0 35 82 3 87 57 3 21 0 1 72 38 1 73 87 2 86 88 0 38 70 1 87 3 3 5 11 1 45 25 1 74 17 0 40 84 0 92 56 4 81 73 4 70 27 1 27 49 4 7 93 4 73 53 3 86 80 3 24 61 1 25 30 1 111 35 0 45 93 3 54 51 0 73 104 3 71 25 0 105 77 0 89 107 2 98 91 2 57 69 2 25 73 1 53 8 4 113 92 4 36 102 4 120 119 4 56 35 4 77 74 0 31 34 3 98 59 0 125 59 4 43 104 1 106 105 4 126 70 1 93 121 0 80 123 3 16 128 3 136 57 4 119 82 3 133 119 2 36 84 3 111 78 0 92 125 3 40 86 4 52 112 4 125 94 2 98 103 3 116 85 1 ,
8,294.27500000,324.00000000,280.00000000,'1 2 1 4 5 0 1 0 1 2 1 3 3 4 2 3 2 4 6 5 2 4 6 2 5 3 4 0 0 3 4 0 3 5 6 2 13 0 0 5 4 3 9 4 1 14 14 1 13 4 4 15 12 2 0 3 4 3 10 2 2 5 0 13 18 4 9 8 1 14 8 0 27 10 4 18 20 4 8 24 3 25 14 2 13 6 1 27 28 3 3 6 1 7 14 3 5 28 3 28 21 3 5 14 3 24 25 2 37 18 4 30 33 2 24 21 1 42 42 0 40 35 0 40 0 3 30 15 3 29 42 4 34 41 2 41 25 0 17 28 1 38 42 0 4 41 4 13 36 3 9 32 2 27 21 1 10 44 4 49 49 0 36 54 3 21 52 2 47 14 1 51 34 0 3 48 3 39 6 0 57 53 2 41 43 4 62 6 2 16 60 3 1 61 3 51 10 2 28 46 4 40 36 4 6 55 4 48 42 0 25 3 2 32 28 3 69 70 0 63 2 0 48 73 1 44 59 3 57 18 0 9 5 0 63 57 4 67 44 4 67 44 3 9 28 2 56 31 0 55 7 3 70 65 2 27 43 3 79 62 0 35 82 3 87 57 3 21 0 1 72 38 1 73 87 2 86 88 0 38 70 1 87 3 3 5 11 1 45 25 1 74 17 0 40 84 0 92 56 4 81 73 4 70 27 1 27 49 4 7 93 4 73 53 3 86 80 3 24 61 1 25 30 1 111 35 0 45 93 3 54 51 0 73 104 3 71 25 0 105 77 0 89 107 2 98 91 2 57 69 2 25 73 1 53 8 4 113 92 4 36 102 4 120 119 4 56 35 4 77 74 0 31 34 3 98 59 0 125 59 4 43 104 1 106 105 4 126 70 1 93 121 0 80 123 3 16 128 3 136 57 4 119 82 3 133 119 2 36 84 3 111 78 0 92 125 3 40 86 4 52 112 4 125 94 2 98 103 3 116 85 1 ,
9,295.72500000,324.00000000,280.00000000,'1 2 1 4 5 0 1 0 1 2 1 3 3 4 2 3 2 4 6 5 2 4 6 2 5 3 4 0 0 3 4 0 3 5 6 2 13 0 0 5 4 3 9 4 1 14 14 1 13 4 4 15 12 2 0 3 4 3 10 2 2 5 0 13 18 4 9 8 1 14 8 0 27 10 4 18 20 4 8 24 3 25 14 2 13 6 1 27 28 3 3 6 1 7 14 3 5 28 3 28 21 3 5 14 3 24 25 2 37 18 4 30 33 2 24 21 1 42 42 0 40 35 0 40 0 3 30 15 3 29 42 4 34 41 2 41 25 0 17 28 1 38 42 0 4 41 4 13 36 3 9 32 2 27 21 1 10 44 4 49 49 0 36 54 3 21 52 2 47 14 1 51 34 0 3 48 3 39 6 0 57 53 2 41 43 4 62 6 2 16 60 3 1 61 3 51 10 2 28 46 4 40 36 4 6 55 4 48 42 0 25 3 2 32 28 3 69 70 0 63 2 0 48 73 1 44 59 3 57 18 0 9 5 0 63 57 4 67 44 4 67 44 3 9 28 2 56 31 0 55 7 3 70 65 2 27 43 3 79 62 0 35 82 3 87 57 3 21 0 1 72 38 1 73 87 2 86 88 0 38 70 1 87 3 3 5 11 1 45 25 1 74 17 0 40 84 0 92 56 4 81 73 4 70 27 1 27 49 4 7 93 4 73 53 3 86 80 3 24 61 1 25 30 1 111 35 0 45 93 3 54 51 0 73 104 3 71 25 0 105 77 0 89 107 2 98 91 2 57 69 2 25 73 1 53 8 4 113 92 4 36 102 4 120 119 4 56 35 4 77 74 0 31 34 3 98 59 0 125 59 4 43 104 1 106 105 4 126 70 1 93 121 0 80 123 3 16 128 3 136 57 4 119 82 3 133 119 2 36 84 3 111 78 0 92 125 3 40 86 4 52 112 4 125 94 2 98 103 3 116 85 1 ,
